,rest_wave,flux
495,4045.56778912,7.620610941062769e-09
496,4046.5463438399997,7.681323092987252e-09
497,4047.5245725199998,7.742015016518165e-09
498,4048.5031272399997,7.80272716844265e-09
499,4049.4814646,7.854885090001474e-09
500,4050.45969328,7.79987485362807e-09
501,4051.438248,7.744846282546405e-09
502,4052.41647668,7.689836046173e-09
503,4053.3950314,7.634807475091335e-09
504,4054.37326008,7.579797238717933e-09
505,4055.3515974399998,7.524780890775117e-09
506,4056.33004348,7.471674087204117e-09
507,4057.30838084,7.465583500117001e-09
508,4058.28693556,7.459491559866792e-09
509,4059.26516424,7.453401649361225e-09
510,4060.2433929199997,7.447311738855661e-09
511,4061.2219476399996,7.441219798605453e-09
512,4062.20017632,7.435129888099882e-09
513,4063.17873104,7.429037947849674e-09
514,4064.1570684,7.542325804751523e-09
515,4065.13529708,7.656484341677793e-09
516,4066.1138518,7.770680927222069e-09
517,4067.0920804800003,7.884839464148393e-09
518,4068.0706352,7.99903604969267e-09
519,4069.04886388,8.113194586618941e-09
520,4070.02720124,8.227365806417863e-09
521,4071.0056472799997,7.971448137089834e-09
522,4071.98398464,7.689393388813623e-09
523,4072.96253936,7.407275975630105e-09
524,4073.94076804,7.125252559807678e-09
525,4074.91899672,6.843229143985252e-09
526,4075.89755144,6.5611117308017344e-09
527,4076.87578012,6.279088314979308e-09
528,4077.85433484,6.5911591232686795e-09
529,4078.8326721999997,6.99714639064909e-09
530,4079.81090088,7.403088558355541e-09
531,4080.7894556,7.809166025084436e-09
532,4081.76768428,8.2151081927907e-09
533,4082.746239,8.621185659519594e-09
534,4083.7244676799996,9.027127827225669e-09
535,4084.70280504,9.12274833548234e-09
536,4085.68125108,9.131278371530626e-09
537,4086.6595884400003,9.139807460112951e-09
538,4087.6381431600003,9.148338443627197e-09
539,4088.61637184,9.156866584743556e-09
540,4089.59460052,9.165394725859919e-09
541,4090.57315524,9.173925709374164e-09
542,4091.5513839200003,8.969314552447074e-09
543,4092.52993864,8.667185633365072e-09
544,4093.508276,8.365123824216252e-09
545,4094.48650468,8.063095570033954e-09
546,4095.4650594,7.760966650951952e-09
547,4096.44328808,7.458938396769793e-09
548,4097.4218427999995,7.15680947768779e-09
549,4098.40007148,7.209516740412201e-09
550,4099.37840884,7.519437640199545e-09
551,4100.356854879999,7.829392967991837e-09
552,4101.33519224,8.13931386777947e-09
553,4102.31374696,8.449303623576711e-09
554,4103.29197564,8.759190095359395e-09
555,4104.27020432,9.069076567142078e-09
556,4105.24875904,9.348380182541287e-09
557,4106.22698772,9.591707149511066e-09
558,4107.20554244,9.8351152164587e-09
559,4108.1838798,1.0078469216754505e-08
560,4109.16210848,1.0321796183724286e-08
561,4110.1406632,1.056520425067192e-08
562,4111.11889188,1.0808531217641698e-08
563,4112.0974466,1.0922370280210332e-08
564,4113.07567528,1.0773362798874664e-08
565,4114.05401264,1.0624338762991534e-08
566,4115.03245868,1.0475298172561081e-08
567,4116.01079604,1.0326274136677952e-08
568,4116.98935076,1.0177216991700037e-08
569,4117.96757944,1.0028209510364369e-08
570,4118.94580812,9.848738857675948e-09
571,4119.92436284,9.536735641721817e-09
572,4120.9027002,9.224801729014112e-09
573,4121.88114624,8.91283316468334e-09
574,4122.8594836,8.600899251975635e-09
575,4123.83771228,8.28899999089129e-09
576,4124.816267,7.976996774937159e-09
577,4125.79449568,7.680248850529783e-09
578,4126.7730504,7.842337469174713e-09
579,4127.75127908,8.004372082282572e-09
580,4128.72961644,8.166424697236171e-09
581,4129.70817116,8.328513315881099e-09
582,4130.68639984,8.490547928988958e-09
583,4131.66495456,8.652636547633887e-09
584,4132.643183239999,8.814671160741595e-09
585,4133.62141192,9.090604264869586e-09
586,4134.59996664,9.384447725177854e-09
587,4135.578304000001,9.678225915948184e-09
588,4136.55675004,9.972036741487348e-09
589,4137.5350874,1.0265814932257405e-08
590,4138.51331608,1.055956048825863e-08
591,4139.4918708,1.0853403948566898e-08
592,4140.4700994800005,1.0969700590417533e-08
593,4141.4486542,1.1004547830726755e-08
594,4142.4268828799995,1.1039383460449441e-08
595,4143.40522024,1.1074222960367671e-08
596,4144.38377496,1.1109070200676893e-08
597,4145.36200364,1.114390583039961e-08
598,4146.34055836,1.1178753070708834e-08
599,4147.31878704,1.1175299656581341e-08
600,4148.2971244,1.1132586784330503e-08
601,4149.27557044,1.10898691672594e-08
602,4150.2539078,1.1047156295008562e-08
603,4151.23235384,1.100443867793746e-08
604,4152.2106912,1.0961725805686621e-08
605,4153.18891988,1.0919017678256084e-08
606,4154.1674746,1.0829468160785884e-08
607,4155.14570328,1.0625260669447202e-08
608,4156.124258,1.0420985116507165e-08
609,4157.10259536,1.0216754937967967e-08
610,4158.08082404,1.0012547446629286e-08
611,4159.05937876,9.808271893689247e-09
612,4160.03760744,9.604064402350565e-09
613,4161.01616216,9.385713032187808e-09
614,4161.99439084,8.990998460445618e-09
615,4162.9727282,8.596240036401162e-09
