,rest_wave,flux
0,98.8988,6.4241562297856145e-12
1,102.1592,-7.408714311948546e-15
2,104.33279999999999,-1.225506337051699e-16
3,106.5064,5.04399076325584e-16
4,108.67999999999999,7.299142844421027e-17
5,110.8536,-5.737014818974487e-16
6,113.0272,-1.8693096492081147e-16
7,115.2008,4.268803477342111e-16
8,117.3744,-3.6878932036452606e-16
9,119.548,1.5804199886560928e-16
10,123.8952,-1.35582103194115e-16
11,128.2424,-3.0197393276057337e-16
12,131.5028,2.960075422573091e-16
13,135.85,-3.811490354448354e-17
14,138.0236,3.720028524402017e-16
15,139.1104,5.627714893216733e-17
16,142.3708,4.068924651738671e-16
17,143.45759999999999,2.9677483389384007e-16
18,145.6312,8.3841526707174e-16
19,148.8916,6.87978355384476e-16
20,152.152,1.5301290981643663e-15
21,155.4124,2.0792326313672206e-15
22,159.7596,2.088003827609026e-15
23,164.1068,3.2833495879931707e-15
24,168.454,4.281011447651655e-15
25,172.8012,5.939244293633956e-15
26,176.0616,6.652163255709471e-15
27,180.40879999999999,9.727949294385478e-15
28,184.756,1.1356668526701476e-14
29,188.0164,1.0343284997982187e-14
30,192.3636,1.307736699618672e-14
31,195.624,1.7155893114052352e-14
32,197.7976,1.9847440805511246e-14
33,202.1448,1.868158789548373e-14
34,207.5788,2.4855525241286953e-14
35,210.8392,3.0151130393579866e-14
36,215.1864,3.6235710776975196e-14
37,219.5336,3.5554982375736263e-14
38,222.794,3.9535735736485747e-14
39,228.228,4.6121201423528624e-14
40,234.7488,5.147350175637649e-14
41,239.096,4.286670618168515e-14
42,242.3564,5.519310392577787e-14
43,246.7036,6.71179852009353e-14
44,249.964,7.791326666500274e-14
45,254.31119999999999,1.5712758306449378e-13
46,260.832,2.421987552491432e-13
47,267.3528,2.49417539644593e-13
48,273.8736,3.3124532098834943e-13
49,279.3076,2.889323639882603e-13
50,282.568,3.351070770610586e-13
51,286.91519999999997,4.059353831015505e-13
52,292.3492,3.9081017325439276e-13
53,297.7832,4.2027916836207443e-13
54,303.2172,3.9336909382059737e-13
55,308.6512,4.3521683218109026e-13
56,315.17199999999997,4.536884141121639e-13
57,321.6928,4.234024160830087e-13
58,327.1268,4.5336290346143866e-13
59,334.7344,3.943177038623547e-13
60,345.6024,5.158344662917817e-13
61,356.4704,5.629052797763427e-13
62,367.3384,5.053506627764883e-13
63,378.2064,5.215229499565271e-13
64,387.9876,5.351997144140293e-13
65,397.7688,5.879155708766929e-13
66,407.55,5.655449835373975e-13
67,418.418,5.264569460341575e-13
68,429.286,5.95118399479158e-13
69,440.154,6.029174586550438e-13
70,449.9352,5.907266610367261e-13
71,458.6296,5.829692499808708e-13
72,467.324,5.873222818045878e-13
73,479.2788,5.684538520247142e-13
74,490.1468,5.980772011839452e-13
75,499.928,5.866207117094236e-13
76,510.796,5.90735866749945e-13
77,521.664,5.798302113885193e-13
78,532.532,5.793881345334939e-13
79,543.4,5.873369128922411e-13
80,549.9208,5.758792362575624e-13
81,556.4416,5.560941195253272e-13
82,565.136,5.912103126439165e-13
83,576.004,5.845166466392939e-13
84,586.872,5.503308821326149e-13
85,597.74,5.286072452420603e-13
86,608.608,5.754512514693925e-13
87,619.476,5.648772377057736e-13
88,630.3439999999999,5.609318831100512e-13
89,641.212,5.64699602104534e-13
90,652.08,5.522091465491803e-13
91,662.948,5.442455677033157e-13
92,673.816,5.553252615210611e-13
93,684.684,5.471279262499167e-13
94,695.552,5.417542048071032e-13
95,706.42,5.476266859166188e-13
96,715.1144,5.417809165905451e-13
97,722.722,5.404356208389507e-13
98,733.59,5.45725393784008e-13
99,744.458,5.260206061195149e-13
100,755.326,5.439035110179154e-13
101,766.194,5.427485683033065e-13
102,778.1487999999999,5.528577176837208e-13
103,789.0168,5.538762407054697e-13
104,798.798,5.554806777974288e-13
105,809.6659999999999,5.579820275490093e-13
106,820.534,5.587082223802123e-13
107,831.402,5.050081681502927e-13
108,842.27,5.796648843063252e-13
