,rest_wave,flux
351,4228.4,1.0083710125634105e-08
352,4253.2,1.0156471284119136e-08
353,4278.0,1.0206573559284201e-08
354,4302.8,1.025790210127322e-08
355,4327.6,1.0376949874728722e-08
356,4352.4,1.0518531135205347e-08
357,4377.2,1.0523144118999398e-08
358,4402.0,1.065253613393997e-08
359,4426.8,1.0490481236009842e-08
360,4451.6,1.0569554222080129e-08
361,4466.265976,1.1058639272578863e-08
362,4467.3821,1.097073443397551e-08
363,4468.498596,1.0882800297014627e-08
364,4469.61472,1.0794895458411346e-08
365,4470.730968,1.0706980853688814e-08
366,4471.8474639999995,1.0619046716728005e-08
367,4472.9635880000005,1.0531141878124579e-08
368,4474.080084,1.0472989795896905e-08
369,4475.196208,1.044625691528937e-08
370,4476.3123319999995,1.0419524034681857e-08
371,4477.428828,1.0392782244104106e-08
372,4478.545075999999,1.0366046393506521e-08
373,4479.661448,1.0339307572918843e-08
374,4480.777696,1.0312571722321236e-08
375,4481.89382,1.0275757737531563e-08
376,4483.010316,1.0234084041928183e-08
377,4484.12644,1.0192424231385515e-08
378,4485.242936000001,1.0150750535782102e-08
379,4486.35906,1.0109090725239468e-08
380,4487.475308,1.0067426286343219e-08
381,4488.5916799999995,1.0025757219093422e-08
382,4489.707928,1.012889942010679e-08
383,4490.824423999999,1.0257118769966574e-08
384,4491.9405480000005,1.0385295399030253e-08
385,4493.056672,1.0513472028093722e-08
386,4494.173168,1.064169137795361e-08
387,4495.2892919999995,1.076986800701708e-08
388,4496.405788,1.0893540812201656e-08
389,4497.522036,1.0771557717209431e-08
390,4498.63816,1.0649588172883185e-08
391,4499.754656,1.0527577976559106e-08
392,4500.87078,1.040560843223286e-08
393,4501.987276,1.028359823590878e-08
394,4503.1034,1.0161628691582533e-08
395,4504.219524,1.0080489935883059e-08
396,4505.33602,1.0196103131123685e-08
397,4506.452268,1.0311690645956726e-08
398,4507.5686399999995,1.0427291000993513e-08
399,4508.684888,1.0542878515826554e-08
400,4509.801012,1.0658453190455756e-08
401,4510.9175079999995,1.0774066385696382e-08
402,4512.033632000001,1.083345194387896e-08
403,4513.150128,1.0770227001496225e-08
404,4514.266252,1.0707023124731761e-08
405,4515.3825,1.0643812226094573e-08
406,4516.498996,1.0580587283711788e-08
407,4517.6151199999995,1.0517383406947373e-08
408,4518.731616,1.0454158464564586e-08
409,4519.84774,1.0391035035089293e-08
410,4520.963864,1.032801192060399e-08
411,4522.08036,1.0264967800747817e-08
412,4523.196484,1.0201944686262515e-08
413,4524.312980000001,1.0138900566406292e-08
414,4525.429228,1.0075870450130734e-08
415,4526.545352,1.0012847335645432e-08
416,4527.661848,1.0036094763676163e-08
417,4528.777972,1.0126038900239907e-08
418,4529.8944679999995,1.021601301485157e-08
419,4531.0105920000005,1.0305957151415387e-08
420,4532.12684,1.039591128066172e-08
421,4533.243212,1.0485875402590793e-08
422,4534.35946,1.0575829531837128e-08
423,4535.475956,1.0584378194156305e-08
424,4536.592079999999,1.0553062200497556e-08
425,4537.7082040000005,1.0521746206838755e-08
426,4538.8247,1.0490419775675164e-08
427,4539.940824,1.045910378201639e-08
428,4541.05732,1.0427777350852799e-08
429,4542.173568,1.0396457878025743e-08
430,4543.289692,1.0370271712318223e-08
431,4544.406188,1.0345637251246832e-08
432,4545.522312,1.0321010998014525e-08
433,4546.638808000001,1.0296376536943113e-08
434,4547.754932,1.0271750283710828e-08
435,4548.87118,1.0247121294532152e-08
436,4549.987552,1.022248956940713e-08
437,4551.1038,1.025410901158462e-08
438,4552.220172,1.0295608812757204e-08
439,4553.3364200000005,1.0337104004377281e-08
440,4554.452544,1.0378594586444817e-08
441,4555.56904,1.0420098997169908e-08
442,4556.6851639999995,1.0461589579237444e-08
443,4557.80166,1.0503093989962534e-08
444,4558.917784,1.0442224921168355e-08
445,4560.0340320000005,1.037278464827402e-08
446,4561.150528,1.0303328947636356e-08
447,4562.266652,1.0233896388613713e-08
448,4563.383148,1.016444068797605e-08
449,4564.499272,1.0095008128953407e-08
450,4565.615396,1.0025575569930764e-08
451,4566.731892,9.971584312786801e-09
452,4567.84814,9.917874672724998e-09
453,4568.964512,9.864159066251316e-09
454,4570.08076,9.810449426189515e-09
455,4571.196884,9.756745752539633e-09
456,4572.31338,9.70302417965403e-09
457,4573.429504,9.65543058921039e-09
458,4574.546,9.796071033528666e-09
459,4575.6621239999995,9.936664618525033e-09
460,4576.778372,1.0077273823295445e-08
461,4577.894868,1.0217914267613722e-08
462,4579.0109919999995,1.0358507852610089e-08
463,4580.127488,1.0499148296928365e-08
464,4581.243612,1.0636097433821448e-08
465,4582.359735999999,1.0723271607266797e-08
466,4583.476232,1.081047483554175e-08
467,4584.59248,1.0897658693930349e-08
468,4585.708852000001,1.0984852237262125e-08
469,4586.8251,1.1072036095650653e-08
470,4587.941224,1.1159210269096072e-08
471,4589.05772,1.1223182985054116e-08
472,4590.173844,1.1061003015062651e-08
473,4591.29034,1.089876899108726e-08
474,4592.406464000001,1.0736589021095663e-08
475,4593.522712,1.0574391033109644e-08
476,4594.639084,1.0412175027128806e-08
477,4595.755332,1.0249977039142787e-08
478,4596.871828,1.00997586390194e-08
479,4597.9879519999995,1.0050671917019641e-08
480,4599.1040760000005,1.0001585195019803e-08
481,4600.220572,9.952482112597183e-09
482,4601.336696,9.903395390597386e-09
483,4602.453192,9.854292308174767e-09
484,4603.56944,9.805200132700681e-09
485,4604.685563999999,9.807931873120479e-09
486,4605.80206,1.0242743495992373e-08
487,4606.918184,1.0677410246044399e-08
488,4608.03468,1.1112221868915939e-08
489,4609.150804,1.1546888618967963e-08
