t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
948191448.995,948193149.995,948192292.6078551,948191460.205,948193141.095,0.18736782696481402,0.014859672446189659,3.859777235475169e-17,3.0610925239150695e-18,21.898262449991968,0.0828629793461495,0.08971347715527855,0.16210763699695943,0.015399242670760876,3.3394173221373645e-17,3.1722439901767404e-18,22.055491311930062,0.09852928630683522,0.10837127828707693,0.2644980305715583,0.01307505666101385,5.4486594297741005e-17,2.6934616721688528e-18,21.523943893335588,0.05238728272607318,0.05504370902229638,338.0,409.2208246341825,561.0,464.53072140053825,1547.1601952948015,119.33278087533827,158.414341319188,0.8261455046846283,543.5193481445312,195.42654418945312,249.89618267212674,160.57331703199839,52.48791940832896,10.621301651000977,0.0
