t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
777734428.995,777734541.995,777734498.3862631,777734440.115,777734535.566,0.08064537525308317,0.0599961795260732,1.6612947302135134e-17,1.235921298237108e-17,22.813551332301174,0.603835479403358,1.4791908156262217,,,,,,,,0.21822156284582647,0.04698625463166992,4.495364194624025e-17,9.679168454124004e-18,21.7327558456172,0.21172164944847793,0.26326085485099426,19.0,21.57017495494909,145.0,127.04722916630573,98.84529591692282,13.598758973726797,,0.8809553898725341,254.8208770751953,215.40499877929688,234.8452516209066,350.3475062401217,11.942145161315242,12.052631378173828,0.0
