t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
777734428.995,777734541.995,777734468.337,777734433.477,777734491.593,0.01924281554505358,0.019180854283908005,2.693994176307501e-17,2.6853195997471208e-17,23.109328457795968,0.7508255622826034,6.230370920430701,,,,,,,,0.029809014616040654,0.016481029589154306,4.1732620462456916e-17,2.307344142481603e-17,22.634130950046675,0.47784993884011584,0.8739578095489975,3.0,3.2713466120986325,12.0,10.833371888713359,109.74353410321301,1.1595720280882076,,0.917715194522677,257.7355651855469,214.37672424316406,233.8699850681445,350.34831864747366,11.9426787836155,7.0,0.0
