wavelength flux fluxe
4.231864547146259611e+03 2.279323265318163649e+00 9.554764122747912980e-01
4.232951746039525460e+03 1.252196878167607164e+00 9.487018295468806484e-01
4.234039543236774989e+03 5.247179836138076148e-01 9.138540963570066511e-01
4.235126756494501933e+03 6.638351562702947684e-01 8.917830656451098958e-01
4.236213235325790265e+03 2.059769723887717063e+00 9.720530484558653761e-01
4.237300410492986884e+03 1.754800729969541617e+00 9.706140884581667683e-01
4.238387584383189278e+03 1.582196392160114540e+00 9.452499589421800019e-01
4.239474886490002064e+03 1.533512574750454993e+00 9.401163320695550274e-01
4.240562111667061799e+03 2.581307770257398548e+00 9.713750945354041599e-01
4.241651012086740593e+03 1.476840662525472414e+00 9.548627657338782937e-01
4.242736510016580723e+03 1.279569529871513067e+00 9.408354481784635404e-01
4.243823768656464381e+03 2.125622829762116250e+00 9.339332148557969449e-01
4.244911002544093208e+03 8.565094800557249144e-01 9.044507483763176703e-01
4.245998327505010820e+03 3.456972419641639149e+00 1.033744194568614772e+00
4.247085571524819898e+03 1.017265833676088027e+00 9.790600788332782800e-01
4.248172919212835950e+03 -8.291080346923976885e-01 9.524936427818484486e-01
4.249260223007545392e+03 6.655964786955674839e-01 1.024732203852846801e+00
4.250347529002443480e+03 3.203951091246374894e+00 1.068402231164677474e+00
4.251434859978525310e+03 3.198221712940979788e+00 1.051150525163529137e+00
4.252522171616642481e+03 2.909519562064207143e+00 1.030397333302989438e+00
4.253609558053163710e+03 2.347941818646932521e+00 1.027024931960625054e+00
4.254696853757925055e+03 1.796036367105427800e+00 1.005901060839849537e+00
4.255784222170296744e+03 1.210516679420049480e+00 9.738886255367075195e-01
4.256871594597226249e+03 -1.068276241482756933e-01 9.245850757837461575e-01
4.257958972318909218e+03 9.125395263450141181e-01 9.633766492727405817e-01
4.259046661370731272e+03 2.719828054536804096e+00 1.008425408100638521e+00
4.260133782139962932e+03 6.573189057733033192e-01 9.570402152211069380e-01
4.261221071130493328e+03 1.859923147271794974e+00 9.614741117566223405e-01
4.262308601220164746e+03 1.579016232722565860e+00 9.527644725014424720e-01
4.263396008401320614e+03 2.510792317926858530e+00 9.791291540126617621e-01
4.264483504158873075e+03 2.962336471936710236e+00 1.012401790117797962e+00
4.265570924750345512e+03 1.648309228737945276e+00 9.870278684054533125e-01
4.266658355146344547e+03 1.488882181521473225e+00 9.643511865694676111e-01
4.267745829203518042e+03 1.973153550384291188e+00 9.767188743719157351e-01
4.268833377867519630e+03 6.693868096879301843e-02 9.125374769322097679e-01
4.269920706765616160e+03 2.654139284778860741e+00 1.010888940242005374e+00
4.271008208563414883e+03 2.788736414393203855e+00 1.016246775648530054e+00
4.272095692133749253e+03 3.236812294303044624e+00 1.032869088085953013e+00
4.273183310262978921e+03 1.371027090469444154e+00 9.632232323038805166e-01
4.274270701784000266e+03 7.734559302431410766e-01 9.390659671118951612e-01
4.275358333880130886e+03 2.014595632525404412e+00 9.851226967546116153e-01
4.276445850080279342e+03 1.116377442723952118e+00 9.391753238099295187e-01
4.277533368853095453e+03 1.800318301712456215e+00 9.926709801222514118e-01
4.278620967532829127e+03 2.761563708019950436e+00 1.010541978134500862e+00
4.279708511987496422e+03 1.922231011171201098e+00 9.829412001421238276e-01
4.280796037399299166e+03 2.976887685953156115e+00 1.016416833424183208e+00
4.281883617548995971e+03 -3.908070516586699406e-02 9.268850085580705445e-01
4.282971869200167930e+03 1.781549058979083444e+00 9.521990609082451318e-01
4.284058814756910579e+03 1.544396918939486829e+00 9.865201823832919770e-01
4.285146448040919495e+03 -8.376992643482591427e-01 8.988557129210604790e-01
4.286234020344540113e+03 1.284027131725800075e+00 9.868832044991797670e-01
4.287321631821440860e+03 3.407914773738511816e+00 1.028694252350930372e+00
4.288409488896583753e+03 1.312300041738679646e+00 9.546974858119847696e-01
4.289496946022498378e+03 1.763450375116697888e+00 9.647692858706150565e-01
4.290584632198013423e+03 1.056656442401123552e+00 9.300145628400124931e-01
4.291672152917006315e+03 1.512140307521090188e+00 9.572705095032543188e-01
4.292759896642151944e+03 2.124150401310550329e+00 9.798452021114251176e-01
4.293847537037417169e+03 9.275769025719358130e-01 9.646887963647042818e-01
4.294935229892475945e+03 1.740303547510128279e+00 9.877381904493931497e-01
4.296022897845328771e+03 3.280882714580970916e+00 1.023100488960077437e+00
4.297110627826633390e+03 5.053326949744452179e-01 9.597400730942818869e-01
4.298197972708782800e+03 1.088448405915770634e+00 9.495437115198648304e-01
4.299286005691209539e+03 2.682635927259047204e+00 1.018861043061667360e+00
4.300372237310001765e+03 3.606270653014241656e+00 1.060268719086995937e+00
4.301461501680238143e+03 -1.561968323234937117e-01 9.263470656530642389e-01
4.302549184109616363e+03 -7.172659299372786679e-01 9.243927047972798627e-01
4.303636229332283619e+03 2.873028045167765887e-01 9.057680608223994678e-01
4.304724712648414425e+03 2.655507229391584456e+00 9.924968536599303448e-01
4.305812495858485818e+03 2.573901664953047064e+00 1.008711019464753722e+00
4.306900182210100866e+03 2.146356362075291901e+00 9.952993551024729157e-01
4.307989724309442863e+03 3.573203254661465156e+00 1.058616062002699865e+00
4.309076449119988865e+03 2.267962459185757784e-01 9.519622772740482519e-01
4.310163589807249082e+03 2.216403253269677798e+00 1.031752918472623071e+00
4.311251354647373773e+03 1.838894154605617892e+00 1.011773155074407571e+00
4.312339143884883015e+03 1.725822858659920911e+00 1.020519172716441325e+00
4.313427604742869335e+03 -1.354901181327429649e+00 9.414555772121850907e-01
4.314514732081181137e+03 1.929550312155783098e+00 1.079907984706693469e+00
4.315602643115105820e+03 3.646396259571136778e+00 1.129865172783629967e+00
4.316690421185177911e+03 8.053628530726364421e-02 1.047531718104486975e+00
4.317778294954644480e+03 9.406834712864327042e-01 1.058594766332201731e+00
4.318866150674880373e+03 2.742007180126059041e+00 1.085010448961759577e+00
4.319954005784635228e+03 2.859426632890290865e+00 1.113251116204996061e+00
4.321041922914837414e+03 -9.192780868311563047e-01 1.021208652264010031e+00
4.322129727021096187e+03 9.339566911206789168e-01 1.078972817439337373e+00
4.323217630406390526e+03 1.300790525570787226e+00 1.063679370310995909e+00
4.324305454276456658e+03 1.708552018429016384e+00 1.075501203194907607e+00
4.325393383788656138e+03 2.308153076062804843e+00 1.087959143673546514e+00
4.326481263261643107e+03 8.690730069779839528e-01 1.038427116089318591e+00
4.327569245423611392e+03 -2.200094554183744666e+00 9.570166592731221833e-01
4.328657092163257403e+03 3.270765508292265089e+00 1.079439342087469056e+00
4.329745064338728298e+03 1.623911240507766252e+00 1.039818003446079109e+00
4.330832884171291880e+03 7.218266701962031684e-01 1.032541641659492582e+00
4.331920901382588454e+03 2.601738852163248961e+00 1.055105957047150378e+00
4.333007969969517035e+03 1.850869931764153709e+00 1.054010959400258240e+00
4.334096679979238615e+03 1.665858475026120278e+00 1.028550578098035073e+00
4.335184682459997930e+03 4.815795021511523055e-01 1.001101026154019635e+00
4.336272669171761663e+03 4.839827253319823330e-01 1.025682635263092113e+00
4.337360605546542502e+03 2.825375232588148044e+00 1.123397548169477567e+00
4.338448608343215710e+03 2.287738152641646927e+00 1.145094969551056163e+00
4.339536532529710712e+03 3.349839302617049430e+00 1.181732960096682605e+00
4.340624607685529554e+03 2.103670262452225770e-01 1.130104578240210600e+00
4.341712516000569849e+03 3.441444636015797531e+00 1.252246211397229025e+00
4.342800647144595132e+03 1.183032130381414193e+00 1.155544938894250473e+00
4.343888535836707888e+03 1.601484534746664856e+00 1.178693717138261210e+00
4.344976610186733524e+03 2.451196994699780252e+00 1.205494827158160032e+00
4.346064551682302408e+03 1.164140840623159034e+00 1.126955000823543385e+00
4.347152283095358143e+03 2.320469188607799271e+00 1.153694422251865914e+00
4.348240582318201632e+03 2.003041992585965048e+00 1.131413761014800734e+00
4.349328661781544724e+03 2.509968753936809849e-01 1.098289073104554259e+00
4.350416690500205732e+03 4.241329690569902722e-01 1.096803338989654097e+00
4.351504750562614390e+03 8.761880583097347852e-01 1.093560144781419607e+00
4.352592824359790939e+03 1.356527035938250025e-01 1.080088891299904486e+00
4.353680868314877443e+03 3.828609159933626049e+00 1.187254459542467222e+00
4.354768934269714009e+03 2.123648932701477143e+00 1.146076721160541600e+00
4.355856939774065722e+03 -1.686112099263319952e-01 1.111512729877708550e+00
4.356944990039952245e+03 2.327056551972965792e+00 1.293061100247084649e+00
4.358033119596938377e+03 -1.441137151067116928e+00 1.562712435351447882e+00
4.359121236615572343e+03 2.240974225249578122e+00 1.899463294928305901e+00
4.360209329757118212e+03 2.548172663378541980e+00 2.004453928833327847e+00
4.361297470894044636e+03 2.203283857971257476e+00 1.874965738680077321e+00
4.362385572764836979e+03 2.024917734568860261e+00 1.569117283585336420e+00
4.363473630544343905e+03 2.170755988740158404e+00 1.404189518864535691e+00
4.364561076448389940e+03 -1.691694779047415165e-01 1.304223225800270392e+00
4.365649886682753277e+03 1.234587524356207222e+00 1.199823456861542681e+00
4.366738056140902700e+03 2.583840820701549301e+00 1.233484960678545184e+00
4.367826132642555422e+03 6.374755646260389375e-01 1.168225681261765958e+00
4.368914217311001266e+03 1.042157145001854746e+00 1.156052065796637329e+00
4.370000954577186349e+03 7.609696318779101132e-01 1.151003385856912198e+00
4.371090565717514437e+03 3.002384466217674852e+00 1.217027917573102469e+00
4.372178709963413894e+03 2.693167194726329594e+00 1.216544150209917241e+00
4.373266929482121668e+03 5.142035821348309721e-01 1.162618122627762540e+00
4.374355049065418825e+03 6.147303988912076189e-01 1.139914266771077100e+00
4.375443214499940041e+03 8.667597760022018871e-01 1.182542388098378083e+00
4.376531345745356703e+03 6.794732439552736425e-01 1.215155595926145526e+00
4.377620975401847318e+03 9.560062922193374169e-01 1.225946245745116236e+00
4.378707771384195439e+03 4.001379261840804169e+00 1.269722818550128585e+00
4.379795959373449477e+03 2.491555472937683202e+00 1.255897420484682447e+00
4.380884171321971735e+03 2.552446907698446843e-01 1.178285624868664838e+00
4.381973004040629348e+03 -4.908454054253651999e-01 1.124228924409778063e+00
4.383060529522872457e+03 1.621625713036164651e+00 1.208020943525537794e+00
4.384148751953108331e+03 1.781565085154963368e+00 1.194890548335401315e+00
4.385236996437524795e+03 5.304800636080602150e-01 1.151795263958084625e+00
4.386325173129667746e+03 2.222662016843259813e+00 1.197221464039803562e+00
4.387413326263837916e+03 1.080507041258875089e+00 1.180023287761003070e+00
4.388501596630753738e+03 1.945531044344515958e+00 1.212010032336211074e+00
4.389589832190612469e+03 2.184497820290105974e+00 1.209802857436682588e+00
4.390679479617240759e+03 2.753451990680960471e+00 1.202317738926232282e+00
4.391766361670022889e+03 -1.247076210883827085e-01 1.151675646967246225e+00
4.392854526629605971e+03 1.291249939530017876e+00 1.187518153936238496e+00
4.393942842704730538e+03 1.475196130459614698e-03 1.175512380493854536e+00
4.395031066704927980e+03 4.763659816301745731e-01 1.201911415681798490e+00
4.396119387073701546e+03 3.457384222298450549e+00 1.259935724694277281e+00
4.397207575550701222e+03 -4.811481218257533943e-01 1.180596282555363530e+00
4.398295846117197470e+03 -8.714716464772676030e-01 1.172102313813230934e+00
4.399384163801772957e+03 5.149346944500969858e-01 1.201486191985403851e+00
4.400472421277067042e+03 2.779764596754415784e+00 1.261086299445640213e+00
4.401560432443315221e+03 9.447876330783598897e-01 1.212173290364709111e+00
4.402648879636439233e+03 1.635680508824657986e+00 1.252292217246458117e+00
4.403737294376915997e+03 2.555243807629028918e+00 1.267776186139650818e+00
4.404825569756824734e+03 1.538519348894280547e+00 1.254216947646139113e+00
4.405913869812143275e+03 -2.245669021917782615e+00 1.196683641365469120e+00
4.407002142759731214e+03 2.444258684594634357e+00 1.310689134303999692e+00
4.408090477055382507e+03 2.378255457946623519e+00 1.299829233554913310e+00
4.409178746519382912e+03 1.814989647027575703e+00 1.299979536023601723e+00
4.410265643027345504e+03 2.056606025840994612e+00 1.294042863999259163e+00
4.411355367143056355e+03 1.431516577228572729e+00 1.297742472941119996e+00
4.412443745741315070e+03 4.129626464641803274e+00 1.362578427876542042e+00
4.413532061807901300e+03 2.737066196447439648e+00 1.321372593300810472e+00
4.414620395048017599e+03 1.479897011598862777e+00 1.319029390797229473e+00
4.415708703653280281e+03 5.667183217264807338e-01 1.264828836082140473e+00
4.416797051559897227e+03 6.295879481311728032e-01 1.274104646073372926e+00
4.417885382448806013e+03 2.523287410575682621e+00 1.332994879168689417e+00
4.418973728552793546e+03 1.257235143376325137e+00 1.297611215093766424e+00
4.420062037439817686e+03 3.948939168099477204e+00 1.354308460334594955e+00
4.421150415447873456e+03 1.521518992434506723e+00 1.315505809231040102e+00
4.422238756081006613e+03 -1.108902943302406907e+00 1.265951220350902906e+00
4.423327111499108469e+03 2.928277530265731787e+00 1.358367680953948220e+00
4.424415452759801155e+03 3.227438488639789327e+00 1.343435719136195416e+00
4.425504557301793284e+03 1.333985119719029111e+00 1.296137513503031968e+00
4.426593903923218932e+03 6.270084047706018460e+00 1.428168370619612215e+00
4.427680558691141414e+03 3.378658865415484769e+00 1.367274599238083255e+00
4.428768927989161057e+03 1.474287639921019633e+00 1.306370580063705100e+00
4.429857290376571655e+03 1.626394287592873855e+00 1.308506753264923050e+00
4.430945707434104406e+03 1.289334313444897795e+00 1.304996987497347938e+00
4.432034086945950548e+03 2.413752980059694853e+00 1.339490203845256300e+00
4.433122436672272670e+03 6.560168943738867720e-01 1.303645004924228523e+00
4.434210830541109317e+03 1.097010905581866369e-01 1.296578061150039041e+00
4.435299220821765630e+03 4.092273064728566112e+00 1.368362378800741963e+00
4.436388339589473617e+03 1.679264566944710380e+00 1.329779585875214165e+00
4.437475992034813316e+03 3.182429360151481923e-01 1.266817566562421060e+00
4.438564366436544333e+03 1.860326020901478694e+00 1.348204145594994907e+00
4.439652730739715480e+03 2.800101544292214140e+00 1.364734910564127102e+00
4.440741219671850558e+03 1.165779636483316395e+00 1.324508065802072920e+00
4.441829601689660194e+03 2.418876168114847403e+00 1.360243597781589875e+00
4.442917982172727534e+03 1.610459552611104295e+00 1.341125462352421360e+00
4.444006381891301317e+03 7.115665879335356658e-01 1.326875573579790135e+00
4.445094837617292796e+03 3.555590605870358800e+00 1.375215276092542904e+00
4.447271667832533240e+03 1.589306820087658112e+00 1.339828632473088810e+00
4.448360084989321876e+03 1.037146962747117707e+00 1.319680592271995856e+00
4.449449228118660358e+03 3.636688830883997303e-01 1.284236313274432106e+00
4.450536921219726537e+03 2.943989251156677422e+00 1.357480417657555893e+00
4.451625335144804922e+03 2.120319614405732800e+00 1.363703016407320057e+00
4.452713808117969165e+03 1.996733886797173341e+00 1.364953307646216807e+00
4.453802226462636099e+03 1.333340135737899335e+00 1.342904227046281651e+00
4.454890670002475417e+03 1.530398599302608575e+00 1.361129059877232539e+00
4.455979118436840508e+03 1.233762982241495276e+00 1.344207406973732644e+00
4.457067520948475249e+03 2.146370131330319619e+00 1.347598327210904667e+00
4.458156225366739818e+03 3.004620588671572445e+00 1.359206450999241866e+00
4.459244396097081335e+03 3.706960715631776315e-01 1.339243340090280121e+00
4.460332844862302409e+03 1.978631468204214094e+00 1.345688030500330035e+00
4.461420535139357526e+03 2.962319262652562291e+00 1.359761045291019377e+00
4.462509740316892930e+03 3.934306908248338619e+00 1.411810829678118662e+00
4.463598179191671079e+03 5.312760448795002866e+00 1.435318638883931630e+00
4.464686667846314776e+03 2.743561687668431670e+00 1.392118081673811680e+00
4.465775076988931687e+03 2.164140895255627584e+00 1.384469781734743554e+00
4.466863569317137262e+03 2.053898564199464705e+00 1.393243996635280535e+00
4.467952023816829751e+03 1.762979455901983350e+00 1.367124366394764756e+00
4.469040447106183819e+03 -9.832691854753643490e-01 1.333673068848117316e+00
4.470128950213872486e+03 2.070921089739497400e+00 1.372704877131090129e+00
4.471217404028373494e+03 3.714957200766907386e-01 1.341394388148690497e+00
4.472306657995341993e+03 4.496802197269905044e+00 1.475751612160364212e+00
4.473394338343532581e+03 1.408213699332412139e+00 1.353936650386795115e+00
4.474482731350011818e+03 2.360302273154613051e-01 1.351898205624168625e+00
4.475571296818608971e+03 1.213918594630581937e+00 1.369705344095730526e+00
4.476659740901691293e+03 1.758105008980978656e+00 1.408730980376307729e+00
4.477748223756760126e+03 2.178475897194967814e+00 1.397697368564174036e+00
4.478836655909836736e+03 -2.384887665194142803e-01 1.349544897941947763e+00
4.479925144052188443e+03 2.433645343006046069e+00 1.402520631751487334e+00
4.481013608977027616e+03 1.656255290274297076e+00 1.380828393321988479e+00
4.482102152112884141e+03 2.458390499253868100e+00 1.387256845437066621e+00
4.483190584707814196e+03 -1.739261501748167849e+00 1.288580451432645546e+00
4.484279031821959506e+03 1.391188207333419857e+00 1.385195102420357038e+00
4.485367545900173354e+03 3.950084578795304946e+00 1.429873891769130267e+00
4.486455986230715098e+03 1.335765505052564306e+00 1.393689794460003517e+00
4.487544483104446954e+03 7.589206188987857038e-02 1.355000014278240128e+00
4.488632948782783387e+03 -3.332448527466167487e-01 1.359153006374865136e+00
4.489721440490901841e+03 -3.024516434971759593e-01 1.357853101963086395e+00
4.490809914915560512e+03 1.466927872451284198e+00 1.389043257739396076e+00
4.491898430553063918e+03 1.580757010194104861e+00 1.396166049762121997e+00
4.492986849830529536e+03 3.116348083110938916e+00 1.423060665196563157e+00
4.494075408089680423e+03 8.191691609380994388e-01 1.385535022279561934e+00
4.495163856194257278e+03 1.392969239569330497e+00 1.390982251474515152e+00
4.496252365824067056e+03 9.975627042829123825e-01 1.387074465960093761e+00
4.497339098747507705e+03 3.321607401865630749e+00 1.462556886318282068e+00
4.498429377439857490e+03 2.611202089945370286e+00 1.417190646777084284e+00
4.499517806556536016e+03 1.207676800937907524e+00 1.383474334401676886e+00
4.500606344320794960e+03 1.482935161823582648e+00 1.394095921556384177e+00
4.501694819623821786e+03 3.743485506109993199e+00 1.433201947391002040e+00
4.502783285860343312e+03 2.940264509181266028e+00 1.423593902807345657e+00
4.503871778534346049e+03 3.079271959010194681e+00 1.428773336151794249e+00
4.504960257532280593e+03 3.665261788967060230e+00 1.452548130893385636e+00
4.506048762641110443e+03 2.471787522899226985e+00 1.415517622659730801e+00
4.507137241754310708e+03 4.008101994330790063e+00 1.454536793032025876e+00
4.508225719196157115e+03 2.591801594997842351e+00 1.434473734039684478e+00
4.509314260874116371e+03 -9.069522001435831315e-01 1.349335145137060987e+00
4.510402704987082871e+03 2.199414337102981953e+00 1.411354782593847057e+00
4.511491260456376040e+03 1.016288069285098405e+00 1.382289724017640387e+00
4.512579671880827846e+03 7.205179242215407065e-01 1.390912019172678926e+00
4.513668199725828345e+03 2.494650758723528372e-01 1.378282784141355188e+00
4.514756638036017648e+03 2.184013078790111084e+00 1.425682692642854077e+00
4.515844919923105408e+03 1.716047362241783780e+00 1.422847666287652135e+00
4.516934389324974291e+03 9.338221309573530027e-01 1.415119413496922940e+00
4.518022154711544317e+03 1.523074121164585515e+00 1.429644387201082889e+00
4.519110613097186615e+03 1.958912915345657035e+00 1.435836857071653760e+00
4.520199170805623908e+03 -1.942412719281986000e+00 1.358234905039185758e+00
4.521287614168295477e+03 1.129774469371023438e+00 1.415760032933010448e+00
4.522376112336633014e+03 3.406808252328083153e+00 1.467298395718059423e+00
4.523464612186996419e+03 9.363058780417934379e-01 1.402799215084240547e+00
4.524553096599220225e+03 2.681838162053248986e+00 1.416658535236871908e+00
4.525641585371263318e+03 -9.472332530455332966e-01 1.331836838426856851e+00
4.526730045032300040e+03 -1.307371944478117609e-01 1.332308823942089715e+00
4.527818556554389033e+03 2.488475671185105043e+00 1.397433900462923928e+00
4.528907046136494500e+03 1.153460313306734486e+00 1.340755601307763278e+00
4.529995462999782831e+03 4.897231004908168650e+00 1.442466457141764469e+00
4.531084049817091909e+03 4.322357684885290041e+00 1.446342348932630362e+00
4.532172479750236562e+03 3.448592328968805631e+00 1.402756359711061052e+00
4.533260976097801176e+03 7.373243630559889183e-01 1.377802913561287479e+00
4.534349421805278325e+03 3.186159973209537366e+00 1.427614032320482895e+00
4.535437966120473902e+03 7.767976217308263376e-01 1.360300682361630820e+00
4.536526383535543573e+03 4.661267850656271250e+00 1.423300030881089473e+00
4.537614907718721952e+03 3.532160971629429103e+00 1.427582449608427506e+00
4.538703364133106334e+03 1.377588564131826843e+00 1.371916354352214595e+00
4.539792147573518378e+03 1.510019702133557962e+00 1.355327177487466894e+00
4.540880307956624165e+03 1.950245156931985857e+00 1.366066773012679647e+00
4.541968807257340814e+03 4.479449113287591322e-01 1.354733789313320225e+00
4.543057289242578918e+03 -2.937533589357409491e-01 1.331511428303911337e+00
4.544145749071178216e+03 1.226902300521469424e+00 1.370802158563645845e+00
4.545234229991275242e+03 5.600540933783627606e-01 1.359816308074308422e+00
4.546322704298534518e+03 2.488144759007693274e+00 1.373948799813589527e+00
4.547411141145488727e+03 2.606514718646493201e+00 1.379763149893923124e+00
4.548499634129001606e+03 2.229807646018932665e+00 1.353862646175277629e+00
4.549588864344821559e+03 -1.073791800976346411e-01 1.290297704722102257e+00
4.550676541679025831e+03 2.228216025637914210e+00 1.320906181654240896e+00
4.551765038322226246e+03 2.423213831447101896e+00 1.335139109249071421e+00
4.552852843397571633e+03 2.458944548525607288e-01 1.280896677230218383e+00
4.553941927217341799e+03 1.868073129940231780e+00 1.336592297314057154e+00
4.555030453265050710e+03 1.996238613589093269e+00 1.324439982286115924e+00
4.556118878767933893e+03 2.292896046629029350e+00 1.316929307153938966e+00
4.557207329078569273e+03 2.026228849094724005e+00 1.318094744166239840e+00
4.558295812799197847e+03 3.903724363177727863e+00 1.329301049313493799e+00
4.559384278132803956e+03 -1.296448684321798828e+00 1.239459073228410313e+00
4.560472660780306796e+03 3.060128218134669176e+00 1.349600579051098093e+00
4.561561155089375461e+03 -1.080204348613358789e+00 1.259553954903013473e+00
4.562649536790204365e+03 4.814023628274428646e+00 1.351764794250998936e+00
4.563738086834535352e+03 8.934953789851859396e-01 1.284035399750173889e+00
4.564826410008109633e+03 2.090775605528291781e+00 1.294960052745759205e+00
4.565914987091866351e+03 3.816546501044493223e+00 1.313163583055743544e+00
4.567003322930798277e+03 1.481814451952312872e+00 1.271607377431041019e+00
4.568091841075332013e+03 2.339475774639796057e+00 1.278779022118675002e+00
4.569180228801998055e+03 3.135931719169383847e+00 1.277475764050193696e+00
4.570268715769278970e+03 8.879244398655229409e-01 1.234749448234675695e+00
4.571357077085145647e+03 -2.729154053861030382e-01 1.214132737499155068e+00
4.572445536123959755e+03 1.271774542252518625e+00 1.237934356096924260e+00
4.573535407049822425e+03 3.291508716592024708e+00 1.276785380742979648e+00
4.574622445046500616e+03 -1.167154802682447423e+00 1.171672685340527709e+00
4.575710765279730367e+03 -1.718640556296412714e-01 1.202017698101772725e+00
4.576798621237435327e+03 -2.093280407657460263e+00 1.130226478197327022e+00
4.577887588770066941e+03 1.633106637159652541e+00 1.237175342193312266e+00
4.578976074511047955e+03 1.315623636936201324e+00 1.239256964002424022e+00
4.580064423301369061e+03 1.016014794054840964e+00 1.230555220475018086e+00
4.581152880109578291e+03 1.868163139822030638e+00 1.247245500306409349e+00
4.582241256907343086e+03 1.034900277534087421e+00 1.226365030806480627e+00
4.583329713139223713e+03 1.653208140715674457e+00 1.232432601188875765e+00
4.584418063164382147e+03 9.847189473295163697e-01 1.218971341619941473e+00
4.585506511113137094e+03 4.028945220421618956e+00 1.278974885910790338e+00
4.586594873166490288e+03 -6.833058769465726323e-01 1.154781661851056018e+00
4.587683283093555474e+03 -1.201391061908812397e+00 1.157420631383652365e+00
4.588771704022095946e+03 2.494634312774844709e+00 1.237529606613780198e+00
4.589860105720465981e+03 1.544291156404512977e+00 1.215209189756790265e+00
4.590948751251803515e+03 -3.513667202347012242e-02 1.156654260904401488e+00
4.592036824132191214e+03 -2.923843641239040614e-01 1.186241328347987789e+00
4.593125260792373410e+03 9.167532099164735770e-01 1.175263042973806238e+00
4.594213583285025379e+03 2.141445892904462855e+00 1.224578580135299966e+00
4.595301979390871566e+03 1.425399221991701104e+00 1.183107811331359560e+00
4.596390350345302977e+03 2.694161778012093222e+00 1.214074969794233461e+00
4.597478719513115720e+03 1.145316095527027650e-01 1.153976638727452153e+00
4.598567039452844256e+03 7.917516977036298531e-01 1.144250295942892626e+00
4.599655432662105341e+03 2.450396439902587709e+00 1.211666912147592035e+00
4.600743750854703649e+03 9.196444031057510182e-01 1.144053261663828813e+00
4.601832118169725618e+03 2.183760986210711685e+00 1.189730879407288500e+00
4.602920517695123635e+03 1.715595760980828943e-01 1.139903279677384029e+00
4.604008807746868115e+03 6.954391707645614096e-01 1.150224028924218711e+00
4.605097142648733097e+03 1.959645143264014400e-01 1.120620349301858720e+00
4.606185518430451339e+03 -3.687708965639656111e-01 1.116477494956577665e+00
4.607273844396017921e+03 -9.859253025927489089e-01 1.088470144177535515e+00
4.608362151840085062e+03 3.009524410383519921e+00 1.197474596526822976e+00
4.609450567200649857e+03 1.360832859640096926e+00 1.167813930945527989e+00
4.610538841102381411e+03 2.256720335725618920e+00 1.169618551634560522e+00
4.611627221456308689e+03 1.814422883135785813e+00 1.180118806213663829e+00
4.612715466604570793e+03 3.862231638512943821e+00 1.206952607765006125e+00
4.613803858602474065e+03 2.991175533125173258e-01 1.119260497507481356e+00
4.614892082240865420e+03 5.277600859264314437e+00 1.248560251077929006e+00
4.615980831539132851e+03 -6.871861145951797534e-01 1.083050985437035818e+00
4.617068671662737870e+03 3.893219842969111166e-01 1.135850608098849523e+00
4.618157102035599564e+03 1.566627511122524741e+00 1.150709556270151035e+00
4.619245248330668801e+03 2.146985707568374924e+00 1.144672710659368375e+00
4.620333685922581935e+03 7.721563637384779577e-01 1.105696859616633443e+00
4.621421835527272378e+03 6.160264092004803516e-01 1.107957692987206810e+00
4.622510217847120657e+03 2.280109527962027816e+00 1.134820279857217118e+00
4.623598470701112092e+03 2.602247850334422630e+00 1.129878474417565615e+00
4.624686755093095599e+03 -9.484392629450775214e-01 1.053599744708078934e+00
4.625774950728311524e+03 8.485911682165723224e-01 1.100942870758811143e+00
4.626863350154451837e+03 1.607133638890921423e+00 1.101841205267149348e+00
4.627951486312537781e+03 8.545768529719451889e-01 1.117372307044351309e+00
4.629039869428574093e+03 -3.202952637185761398e-01 1.050661903384303653e+00
4.630127960936121781e+03 2.300627046144354981e+00 1.140351467151200060e+00
4.631216370177995486e+03 2.110691960127968780e+00 1.120285012931902413e+00
4.632304430146483355e+03 5.314169555489700603e-01 1.072982920261393636e+00
4.633392802070001380e+03 1.915322246621081081e+00 1.121044964705205871e+00
4.634481004988305358e+03 -6.382657275282396792e-02 1.069159232815286131e+00
4.635569263125310499e+03 2.588209267761844679e+00 1.134142444951011575e+00
4.636657481468948390e+03 2.542254361430100820e-02 1.073321366447751668e+00
4.637745683730878227e+03 2.414020758554197510e+00 1.118167841134611651e+00
4.638833909426976788e+03 1.993229525210121755e+00 1.111415822717543689e+00
4.639922137871309133e+03 3.215719976644820788e-01 1.058400719375490073e+00
4.641009640289728850e+03 1.549515942652315958e+00 1.059949737162923622e+00
4.642098553198132322e+03 6.673108314257625295e-01 1.050747726583231012e+00
4.643186728824066449e+03 2.024783179908673514e+00 1.092006045908092249e+00
4.644274978408993775e+03 8.544121057209475012e-01 1.058765119702821833e+00
4.645363089834036145e+03 1.642480055602007605e+00 1.095827731273227856e+00
4.646451299565827867e+03 6.956127849072401004e-01 1.063045713887101673e+00
4.647539469291863497e+03 6.713743898210985384e-01 1.039148102945367302e+00
4.648627645620064868e+03 1.103367092433077179e+00 1.080295273356970620e+00
4.649715790149860368e+03 1.430474375077396054e+00 1.066212579453473808e+00
4.650803998100368517e+03 3.113518064353531845e+00 1.084530153516430229e+00
4.651892134426017037e+03 2.811193240337142463e+00 1.089118907216603427e+00
4.652980284453348759e+03 1.017745864922329879e+00 1.075105197982114680e+00
