wavelength flux unc
4.103935023351328709e+03 7.520389963131186069e-17 1.026373727707738503e-17
4.105250939436734370e+03 5.609784066123963764e-17 1.015498536040320083e-17
4.106566855522139122e+03 5.285849219464112427e-17 1.026939684682847285e-17
4.107882771607544782e+03 6.597458231591470123e-17 1.043596372523643837e-17
4.109198687692949534e+03 5.955278217397152194e-17 1.042969783209634919e-17
4.110514603778355195e+03 6.178288757519408625e-17 1.047959171228432271e-17
4.111830519863760856e+03 6.693246408269600770e-17 1.046444934399092699e-17
4.113146435949165607e+03 5.625490571595120654e-17 1.040151247990421732e-17
4.114462352034571268e+03 6.058201984911410279e-17 1.057179339926254594e-17
4.115778268119976019e+03 5.632891521971755103e-17 1.048445718864735962e-17
4.117094184205381680e+03 5.380689447160257304e-17 1.024938652063020256e-17
4.118410100290787341e+03 6.643212569121983275e-17 1.041792705197971960e-17
4.119726016376192092e+03 6.004530536302029589e-17 1.029826710456779862e-17
4.121041932461597753e+03 5.695958418850758103e-17 1.025194168154237886e-17
4.122357848547002504e+03 6.402385220349824670e-17 1.041589136049222660e-17
4.123673764632408165e+03 6.724954557254473470e-17 1.059728048829652983e-17
4.124989680717813826e+03 6.588584899724491285e-17 1.045167271224943292e-17
4.126305596803218577e+03 5.510877749408753224e-17 1.014428164327676465e-17
4.127621512888624238e+03 6.076938618402471419e-17 1.019838835432447074e-17
4.128937428974028990e+03 6.102980911063600900e-17 1.014961199514405636e-17
4.130253345059434650e+03 6.178811535666542138e-17 1.013397828156680414e-17
4.131569261144840311e+03 5.848291338714033637e-17 9.949209293779609237e-18
4.132885177230245063e+03 5.480493751148455411e-17 9.831320340059164286e-18
4.134201093315650724e+03 5.041300550552200261e-17 9.840310138956390591e-18
4.135517009401055475e+03 4.930780948908990234e-17 9.858100312390568557e-18
4.136832925486461136e+03 6.247127389840561630e-17 1.026130453889586658e-17
4.138148841571866797e+03 5.931700922961430735e-17 1.031886969208465688e-17
4.139464757657271548e+03 5.486532169620092513e-17 1.013221555968145363e-17
4.140780673742677209e+03 6.309569599920964583e-17 1.011974829348905440e-17
4.142096589828082870e+03 5.638082245751647862e-17 9.858983741284775191e-18
4.143412505913487621e+03 5.213349816624044742e-17 9.654491458971865901e-18
4.144728421998893282e+03 6.203728200950109459e-17 9.767029381309705316e-18
4.146044338084298033e+03 6.065452057544315056e-17 9.916174181656078971e-18
4.147360254169703694e+03 4.965811716978365935e-17 9.800877611975375209e-18
4.148676170255108445e+03 5.530745965977786906e-17 9.851406766873789457e-18
