wavelength	flux	unc
3658.318469128189	2.132831649523319e-18	1.788797981631054e-36
3659.817997727278	5.60305925318003e-18	1.831851430807419e-36
3661.3175263263665	2.7907864115893295e-18	1.721722734293644e-36
3662.817054925456	2.5927531690895405e-18	1.6728029340677807e-36
3664.316583524545	3.749305314237455e-18	1.6432546838127436e-36
3665.816112123634	1.5255978448602586e-18	1.5492406057478482e-36
3667.315640722723	1.948487005390364e-18	1.51524676414071e-36
3668.8151693218124	1.2808694296012387e-18	1.4734893254672544e-36
3670.314697920901	1.2566607482039555e-18	1.4358828691567604e-36
3671.81422651999	2.5806983041312873e-19	1.3844106878560373e-36
3673.3137551190794	1.755446625067945e-18	1.389534104090914e-36
3674.813283718168	3.4902426861435036e-18	1.3778822064665636e-36
3676.3128123172573	3.3178338446593823e-18	1.4926091349715616e-36
3677.812340916346	3.810226752761679e-18	1.6646808736439015e-36
3679.311869515435	1.4056891228791123e-18	2.166583563457939e-36
3680.8113981145243	7.89490127942049e-19	2.1541638887997913e-36
3682.310926713613	2.6333414741814456e-18	2.23332662458659e-36
3683.8104553127023	3.6934271959079665e-18	2.2479607543923286e-36
3685.3099839117913	3.1588652405631757e-18	2.1888803968405634e-36
3686.80951251088	3.81496401612977e-18	2.099545624290843e-36
3688.3090411099693	1.3896467820792589e-18	1.9392046146892626e-36
3689.8085697090582	1.1634993249200176e-18	1.6302420244860445e-36
3691.3080983081472	2.69487771469595e-18	1.0587153832669077e-36
3692.807626907236	7.7438022648769595e-19	1.008452399226632e-36
3694.3071555063248	1.8085011623764836e-18	1.0002269341864733e-36
3695.806684105414	2.307847143912748e-18	9.954477216959857e-37
3697.306212704503	2.781444647341462e-18	9.809169068234247e-37
3698.805741303592	2.0294965250904383e-18	9.40857169265468e-37
3700.305269902681	1.9897294035516453e-18	9.245086572873113e-37
3701.8047985017706	1.8060479514748045e-18	9.021100335842382e-37
3703.304327100859	6.149236375288714e-19	8.52670878516333e-37
3704.803855699948	1.1882012127575355e-18	8.336964453199086e-37
3706.3033842990376	2.1785999664061843e-18	8.18322250558803e-37
3707.802912898126	1.62488971045898e-18	7.950258093244432e-37
3709.3024414972156	2.3608725231046942e-18	7.977939679420336e-37
3710.8019700963046	1.879381235090387e-18	7.746281053037735e-37
3712.301498695393	2.9365201258846876e-18	7.871401535566895e-37
3713.8010272944825	1.9724911663811933e-18	7.604440949855514e-37
3715.300555893571	2.1536794960917993e-18	7.429824363488858e-37
3716.8000844926605	1.8427786997800685e-18	7.1418008045082725e-37
3718.2996130917495	1.882710843851066e-18	6.81364540275595e-37
3719.799141690838	2.6202867029589806e-18	6.668719304043654e-37
3721.2986702899275	1.3007416166372126e-18	6.380548216360744e-37
3722.7981988890165	2.103314950135283e-18	6.554803379827481e-37
3724.2977274881055	2.4199718895346172e-18	6.9216942584578105e-37
3725.7972560871945	1.8333676591558996e-18	7.634648012175762e-37
3727.296784686284	1.9148236495915996e-18	7.67529598119788e-37
3728.7963132853724	1.4121140414919648e-18	7.910420859461835e-37
3730.2958418844614	2.503314885742704e-18	8.089573617113326e-37
3731.7953704835504	1.508943390407116e-18	7.672196533202547e-37
3733.2948990826394	1.918156773869882e-18	7.067308674975782e-37
3734.794427681729	2.411609093541706e-18	6.737771256626004e-37
3736.2939562808174	2.0021460049315256e-18	5.940543637471312e-37
3737.7934848799064	1.8039146526750302e-18	5.251201202357847e-37
3739.293013478996	2.044451950565397e-18	5.2901667163917576e-37
3740.7925420780844	2.7039634665442323e-18	5.3080383164863705e-37
3742.292070677174	2.216125635280112e-18	5.036436181845637e-37
3743.791599276263	1.7973894384129056e-18	4.808777870215113e-37
3745.2911278753513	5.115134464554015e-19	4.513941085997103e-37
3746.7906564744408	1.2183218573903118e-18	4.4554251042044415e-37
3748.2901850735293	1.4168864600360895e-18	4.373460578636909e-37
3749.7897136726187	6.905701317274583e-19	4.239243539100615e-37
3751.2892422717077	2.0086269650308786e-18	4.388950195549924e-37
3752.7887708707963	8.160391100873978e-19	4.287856712801708e-37
3754.2882994698857	1.7459139888937307e-18	4.311373864149393e-37
3755.7878280689747	1.0118712249771832e-18	4.158007240319022e-37
3757.2873566680637	-2.28747570167831e-19	4.462140574860995e-37
3758.7868852671527	2.5168105442316596e-18	4.201522378103025e-37
3760.286413866242	1.7846818762525598e-18	3.870537026076029e-37
3761.7859424653307	1.1683893065087014e-18	3.7492879388402284e-37
3763.2854710644197	1.2530239452432895e-18	3.7108863073083625e-37
3764.784999663509	1.6595441320291595e-18	3.6447015234878985e-37
3766.2845282625976	7.539199140361968e-19	3.49428861261257e-37
3767.784056861687	1.5727797100124004e-18	3.5194649013420153e-37
3769.2835854607756	1.3314277426162454e-18	3.42799172491496e-37
3770.7831140598646	1.1220938687804867e-18	3.3975765977987283e-37
3772.282642658954	1.4755039937592004e-18	3.4142982363215778e-37
3773.7821712580426	6.621645426972342e-19	3.332865083131717e-37
3775.281699857132	1.2108379407982382e-18	3.309889169302893e-37
3776.781228456221	1.4422865917081787e-18	3.276300829840167e-37
3778.2807570553096	1.580545591795778e-18	3.2325478076288604e-37
3779.780285654399	1.3111016919179213e-19	3.0743889672582527e-37
3781.279814253488	1.3286407643374011e-18	3.133453137010158e-37
3782.779342852577	5.860610312102117e-19	3.1047803283525293e-37
3784.278871451666	9.284374456968689e-19	3.198219582576971e-37
3785.7784000507545	1.8142279405523413e-18	3.179994631061594e-37
3787.277928649844	1.0371779886376305e-18	2.8473712171817407e-37
3788.777457248933	9.564779378842274e-19	2.7349686953070384e-37
3790.276985848022	1.1299103119788065e-18	2.714293825660513e-37
3791.776514447111	1.0325421582921536e-18	2.653695626453742e-37
3793.2760430462004	9.493622200623166e-19	2.5714441149607153e-37
3794.775571645289	9.787404700953265e-19	2.530005813604719e-37
3796.275100244378	2.1544932350193983e-18	2.54314864795356e-37
3797.7746288434673	1.5550509547387045e-18	2.457953512854434e-37
3799.274157442556	1.369094962772496e-18	2.4040842367694738e-37
3800.7736860416453	1.336276985559761e-18	2.398693609733032e-37
3802.2732146407343	1.2746709516810725e-18	2.3849557280043e-37
3803.772743239823	7.663107694195115e-19	2.3492414506153777e-37
3805.2722718389123	1.0648442849953853e-18	2.3045864406085545e-37
3806.771800438001	5.665894063858666e-19	2.239549376282311e-37
3808.2713290370903	6.463846766455015e-19	2.2002311834508996e-37
3809.7708576361792	1.617389353652232e-18	2.2816589556546575e-37
