wavelength	flux	unc
4637.715422983973	6.711705265453553e-19	9.466404290556367e-38
4639.227625905371	1.0251025645289281e-18	9.632576789884468e-38
4640.739828826767	1.0267639503463142e-18	9.57935353049256e-38
4642.252031748164	7.872940693758462e-19	9.346384451765147e-38
4643.764234669561	9.14991273531957e-19	9.383457295590891e-38
4645.276437590958	5.927497217338072e-19	9.047406116599732e-38
4646.7886405123545	3.9413455213781374e-19	8.93483146744019e-38
4648.300843433752	5.603870721853073e-19	8.91622049691609e-38
4649.813046355148	5.086080367715771e-19	8.745721097536648e-38
4651.325249276545	9.120683998731483e-19	9.172073373368978e-38
4652.837452197943	4.959214824438607e-19	8.753459789733549e-38
4654.349655119339	3.809440907368906e-19	8.712428388509039e-38
4655.8618580407365	1.0345734987510545e-19	8.484323818494408e-38
4657.374060962134	7.210936574040567e-19	8.708185643595005e-38
4658.886263883531	4.864513225413672e-19	8.539202327992842e-38
4660.398466804927	2.914351012461348e-19	8.37432848861451e-38
4661.910669726324	4.445015452189693e-19	8.415031432213033e-38
4663.42287264772	4.295693282010925e-19	8.451502224712117e-38
4664.9350755691175	8.016536309921005e-19	8.517989028135159e-38
4666.447278490516	6.925872446333407e-19	9.237401894584306e-38
4667.959481411912	5.56972711531203e-19	9.424793662966412e-38
4669.471684333309	6.743347370957581e-19	1.0072212485562728e-37
4670.983887254706	4.731269003579359e-19	1.0354137841837512e-37
4672.496090176103	2.4906937337561725e-19	1.1275556059414384e-37
4674.0082930974995	4.573432076693039e-19	1.170305251478696e-37
4675.520496018897	4.2403915634328306e-19	1.1251030853821868e-37
4677.032698940293	1.5738079697603194e-20	1.0755456323353439e-37
4678.54490186169	4.825535386759163e-19	1.1175846228439927e-37
4680.057104783088	1.1524593194794824e-18	1.144428124830699e-37
4681.569307704484	9.436186499315523e-19	1.117736927992721e-37
4683.0815106258815	4.330765040528006e-19	1.0131822195950016e-37
4684.593713547279	5.297865887466312e-19	9.82042263158175e-38
4686.105916468675	5.991847454931025e-19	9.266550197378025e-38
4687.618119390072	4.967418326081702e-19	8.782251420154281e-38
4689.130322311469	2.456243788789478e-19	8.052240419665523e-38
4690.642525232865	3.890825808710011e-19	7.966842850511389e-38
4692.154728154263	9.54242565336829e-19	7.944796415804229e-38
4693.666931075661	9.441825884191653e-19	7.731374958333057e-38
4695.179133997057	5.767527824525527e-19	7.5326217196746e-38
4696.691336918454	6.060684163658443e-19	7.355124260180966e-38
4698.20353983985	2.0690444279259281e-19	7.192526055814412e-38
4699.715742761247	4.841827582999749e-19	7.375169274703953e-38
4701.2279456826445	8.001747824619498e-19	7.407874081229237e-38
4702.740148604042	7.550447603657928e-19	7.661316459516431e-38
4704.252351525438	3.761459517577062e-19	7.066179952109262e-38
4705.764554446835	7.396783232951118e-19	7.279627119902168e-38
4707.276757368233	5.3602044535770425e-19	7.073666527022949e-38
4708.788960289629	4.385936653573608e-19	7.548774406825256e-38
4710.3011632110265	6.039807929274524e-19	7.604312466439562e-38
4711.813366132423	7.308333245845582e-19	8.358281202683897e-38
4713.32556905382	3.2888492306585767e-19	8.358788113242127e-38
4714.837771975217	1.833379811049407e-19	8.361817527656734e-38
4716.349974896614	5.132587495025103e-19	8.48547968940699e-38
4717.86217781801	7.778585618328284e-19	8.257813208680939e-38
4719.374380739408	6.459088586130953e-19	7.826831128162748e-38
4720.886583660805	4.3288545733784495e-19	7.004899930906155e-38
4722.398786582202	4.728940679035013e-19	6.997169546930594e-38
4723.910989503599	4.936902642369139e-19	7.16712145522728e-38
4725.423192424995	2.434421160072921e-19	6.497779286388191e-38
4726.935395346392	1.852949047472695e-19	6.395726144671099e-38
4728.4475982677895	4.647195122053537e-19	6.434837956838647e-38
4729.959801189187	4.972645888817672e-19	7.003465783301615e-38
4731.472004110583	2.806857436053388e-19	6.77405329361632e-38
4732.98420703198	5.570309050610462e-19	6.818944480004337e-38
4734.496409953377	6.464858995797537e-19	6.4442691302356e-38
4736.008612874774	1.3999264464149429e-19	6.112952625951604e-38
4737.5208157961715	3.14466803019383e-19	6.200396817227745e-38
4739.033018717568	6.708551556190013e-19	6.233696130286993e-38
4740.545221638965	1.8154654693273023e-18	6.190541995542072e-38
4742.057424560362	1.0170551797093917e-18	6.240987312760072e-38
4743.569627481759	6.151458206102856e-19	6.15622443048285e-38
4745.081830403155	3.308925862503678e-19	6.069643089948563e-38
4746.594033324553	4.426978562649826e-19	5.968935800195923e-38
4748.10623624595	5.464841812273941e-19	6.00665119806112e-38
4749.618439167347	6.301121069361648e-19	6.003011474432585e-38
4751.130642088744	8.017324998115766e-19	6.051267985267477e-38
4752.64284501014	4.1761736763589865e-19	5.940909961867834e-38
4754.155047931537	5.009842621085489e-19	5.825184885772048e-38
4755.667250852935	1.2057050594579399e-19	5.666308978843634e-38
4757.179453774332	7.196752015634652e-19	5.974983558128865e-38
4758.691656695728	4.369370660576499e-19	5.823881961272535e-38
4760.203859617125	5.152236876432447e-19	5.831792432651826e-38
4761.716062538522	7.350140108038462e-19	5.858913497951551e-38
4763.228265459919	4.0930552096213416e-19	5.675692565495918e-38
4764.7404683813165	7.664720672189178e-19	5.756026185086508e-38
4766.252671302713	3.730082551543912e-19	5.544095505521462e-38
4767.76487422411	3.52395639442656e-19	5.449811157681408e-38
4769.277077145507	5.6340004240623285e-19	5.491793880458928e-38
4770.789280066904	4.399314580994179e-19	5.897645518822789e-38
4772.3014829883	5.882209066654787e-19	5.891821977275141e-38
4773.813685909698	5.705404624649084e-19	6.115695584471311e-38
4775.325888831095	5.302780780479586e-19	6.325304395445778e-38
4776.838091752492	7.662539781654728e-19	6.75631396290405e-38
4778.350294673889	7.723024936289043e-19	6.693187308640965e-38
4779.862497595285	5.447544199346354e-19	6.309149171822077e-38
4781.374700516682	4.866472058815592e-19	6.144485948671475e-38
4782.88690343808	5.777288367307893e-19	5.881006607213501e-38
4784.399106359477	5.969056324004326e-19	5.740267425044775e-38
4785.911309280873	6.777404522970193e-19	5.345267176060792e-38
4787.42351220227	7.106931160850412e-19	5.349145829286792e-38
4788.935715123667	5.548306841682929e-19	5.165793711392513e-38
4790.447918045064	4.469200858687958e-19	5.114152626496503e-38
4791.960120966462	1.4860110232866464e-19	4.860409922357451e-38
4793.472323887858	2.829423468860663e-19	4.798693648998388e-38
4794.984526809255	6.568838772273742e-19	4.940818168690702e-38
4796.496729730652	4.958204901527344e-19	4.774251370288036e-38
4798.008932652049	1.0600950065682689e-18	5.01002987282584e-38
4799.5211355734455	7.48914198678569e-19	4.910433542733623e-38
4801.033338494843	4.747596110055462e-19	4.6952920155964934e-38
4802.54554141624	4.105422452960772e-19	4.6878932340967757e-38
4804.057744337636	1.785877797348385e-19	4.61454543276507e-38
4805.569947259034	4.542064343480983e-19	4.630918497769038e-38
4807.08215018043	3.1807664706859454e-19	4.553889931132679e-38
4808.594353101827	4.73457693178686e-19	4.66705963909626e-38
4810.106556023225	7.753655092593512e-19	4.742904422903049e-38
4811.618758944622	3.170027894191953e-19	4.4811948317476156e-38
4813.130961866018	5.007708218854471e-19	4.539521481538538e-38
4814.643164787415	7.441533673992887e-19	4.622941481176574e-38
4816.155367708811	6.370052073826292e-19	4.5541526961177596e-38
4817.6675706302085	5.752466339713227e-19	4.533240211601424e-38
4819.179773551607	1.6413343847543422e-19	4.366766357930936e-38
4820.691976473003	6.930620586858546e-19	4.528953536854383e-38
4822.2041793944	7.36972494492664e-19	4.57661640298337e-38
4823.716382315797	2.044033546004109e-19	4.3054033276706844e-38
4825.228585237194	6.447793699899213e-19	4.485275398860626e-38
4826.7407881585905	6.166463198765159e-19	4.4264530793740596e-38
4828.252991079988	2.9141304960642473e-19	4.2135120716899243e-38
4829.765194001384	3.369955351358454e-19	4.233981586887472e-38
4831.277396922781	4.892888727337496e-19	4.2993727059966905e-38
4832.789599844179	5.418275215847596e-19	4.278449759506065e-38
4834.301802765575	4.730530063612275e-19	4.251144134854151e-38
4835.814005686972	6.809974403475363e-19	4.3476483550744364e-38
4837.32620860837	7.277631770042225e-19	4.3673794983479333e-38
4838.838411529766	6.898268299094909e-19	4.3105543385665474e-38
4840.350614451163	6.502693297583793e-19	4.240015799100607e-38
4841.86281737256	3.8003673755492667e-19	4.162611672762976e-38
4843.375020293956	6.701470177997056e-19	4.268671108727586e-38
4844.8872232153535	7.639676905898854e-19	4.2514143114025123e-38
