wavelength,flux,unc
5599.7808860147625,6.187932303923976e-19,4.3087408311897314e-39
5601.277165747571,6.694442076515687e-19,4.3896553011543305e-39
5602.773445480379,5.662142918348233e-19,4.249665691775735e-39
5604.2697252131875,5.289192881316437e-19,4.1294449225212425e-39
5605.7660049459955,5.216405019111534e-19,4.097791256335921e-39
5607.2622846788045,5.7177976360909465e-19,4.15573232996196e-39
5608.7585644116125,5.822041205677852e-19,4.1254894833753504e-39
5610.25484414442,5.963771862235249e-19,4.1196791682758775e-39
5611.751123877228,6.306201363176637e-19,4.1602043882599765e-39
5613.247403610036,6.563497937824902e-19,4.1915064069363336e-39
5614.7436833428455,6.389132921172185e-19,4.121405115336197e-39
5616.239963075654,5.412778490972855e-19,3.9164097036804384e-39
5617.7362428084625,5.601462789230141e-19,4.8618663924414064e-39
5619.232522541269,5.580716232028355e-19,5.19388410884092e-39
5620.728802274079,5.922896708371693e-19,5.90837069555246e-39
5622.225082006887,7.13573355215205e-19,6.678984100237887e-39
5623.721361739695,6.318260917169509e-19,7.040071182876503e-39
5625.217641472502,6.0800961439648e-19,6.859500626486757e-39
5626.713921205311,5.563198111900052e-19,6.900013014596e-39
5628.21020093812,5.121574127851417e-19,6.493860201721269e-39
5629.706480670927,6.144706312170616e-19,5.886459411280461e-39
5631.202760403737,6.526518858134353e-19,6.039198731771985e-39
5632.699040136545,5.550617334231374e-19,5.76798901612043e-39
5634.195319869353,6.046225474210481e-19,5.623755126533258e-39
5635.69159960216,6.361294642239523e-19,5.960081838572432e-39
5637.18787933497,5.9733930727790255e-19,6.54044867999203e-39
5638.684159067778,5.55872522260617e-19,6.5249949823047e-39
5640.180438800585,4.8025282349560685e-19,5.907037690293324e-39
5641.676718533393,5.803868769450198e-19,5.859680516125495e-39
5643.172998266201,5.961873403859435e-19,5.6018159692039365e-39
5644.669277999011,5.5014090918245365e-19,5.0575403984310905e-39
5646.165557731818,5.569303757686378e-19,4.39147536914595e-39
5647.661837464627,5.227775267812685e-19,4.326601205576517e-39
5649.158117197436,6.038753511742595e-19,4.288556148656024e-39
5650.654396930244,5.704985061536325e-19,4.153508367802533e-39
5652.150676663051,5.602323151081204e-19,3.863851754733059e-39
5653.646956395862,6.597810030299456e-19,3.8238651617429626e-39
5655.143236128668,6.317154966947716e-19,3.5835879512967425e-39
5656.639515861475,5.726880452460574e-19,3.5106581646932586e-39
5658.135795594284,5.8873344591570415e-19,3.536156717696624e-39
5659.632075327092,5.6035714047340165e-19,3.547804619758656e-39
5661.128355059901,4.803342545017821e-19,3.46324766658796e-39
5662.624634792709,4.769415569157854e-19,3.54512422822909e-39
5664.120914525518,5.195298195276708e-19,3.5711054101809344e-39
5665.617194258325,5.457423782376498e-19,3.4867928599905223e-39
5667.113473991134,5.179303331513521e-19,3.96300086783288e-39
5668.609753723942,5.151566696280154e-19,4.179714515973118e-39
5670.106033456751,6.06336750793366e-19,4.790086361783176e-39
5671.602313189558,6.567123377098417e-19,5.1234143296661474e-39
5673.098592922366,6.546565754502473e-19,5.4773350154789035e-39
5674.594872655175,5.920913351707462e-19,5.6341295911840056e-39
5676.091152387983,4.909097182612573e-19,5.3405522812687724e-39
5677.587432120792,5.020685054109794e-19,4.859915997056724e-39
5679.0837118536,5.270047158653264e-19,4.638745029227244e-39
5680.579991586408,5.131267921772316e-19,4.16672596008753e-39
5682.076271319216,5.405539503314187e-19,4.1649928369822225e-39
5683.572551052025,6.815166981613818e-19,3.5383396674479934e-39
5685.068830784833,7.716899018493474e-19,3.617214003996995e-39
5686.56511051764,9.02252157542892e-19,3.717759919794279e-39
5688.061390250449,1.0035887339374021e-18,3.7903530207775603e-39
5689.557669983257,9.52328358420162e-19,3.6944757190101386e-39
5691.053949716066,7.151377525415929e-19,3.4297127099851005e-39
5692.550229448873,6.021891462718193e-19,3.285713725618305e-39
5694.046509181683,5.797693678751212e-19,3.23809143666133e-39
5695.54278891449,4.6448531628059505e-19,3.0954642446903434e-39
5697.039068647299,4.2620022563588155e-19,3.0321194165872395e-39
5698.535348380106,5.189704959953431e-19,3.121093170095091e-39
5700.031628112917,5.413999884262676e-19,3.133186888571798e-39
5701.527907845723,5.185250611989952e-19,3.080900035518486e-39
5703.024187578531,4.884424606350413e-19,3.0324540843014857e-39
5704.520467311339,4.937832477385961e-19,3.0388863411160865e-39
5706.016747044148,4.891472831459107e-19,3.0379973383946775e-39
5707.513026776957,5.892235902459467e-19,3.1065875061123385e-39
5709.009306509765,5.639836952642718e-19,3.101512411082653e-39
5710.505586242574,5.418499268779544e-19,3.274978322082508e-39
5712.0018659753805,5.135391240277623e-19,3.3750300001478204e-39
5713.49814570819,5.557057089075521e-19,3.5560976816898355e-39
5714.9944254409975,5.935734139353685e-19,3.7403492394015387e-39
5716.490705173807,5.643127211183026e-19,3.8418545759557845e-39
5717.9869849066135,4.845811628836831e-19,3.8314448047419705e-39
5719.4832646394225,5.216141281886195e-19,3.98743468382166e-39
5720.9795443722305,5.765882212551189e-19,4.2478998551856554e-39
5722.475824105039,5.883781424421968e-19,4.0841051611867816e-39
5723.972103837848,5.481357976470157e-19,3.9043551733815326e-39
5725.468383570656,5.841802117134427e-19,3.546915323724103e-39
5726.964663303464,4.58046237932301e-19,3.200855139230014e-39
5728.460943036272,5.14021487126145e-19,3.0632609124930063e-39
