t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
887092842.995,887094097.995,887093431.3575654,887092843.08,887094095.27,0.18679824792085922,0.019737907579239676,3.8480439071696996e-17,4.066008961323373e-18,21.9015680039087,0.10905822572658863,0.12124859151174405,0.1571751702783496,0.02040986158062404,3.237808507734002e-17,4.204431485608552e-18,22.08904015119332,0.13255604501652485,0.151019973617732,0.30729452187394735,0.016728723464203402,6.330267150603315e-17,3.446117033625901e-18,21.36111295455855,0.05755337328466936,0.0607758116244419,306.0,337.43026437929603,1363.0,1236.1431115320538,1098.067945766083,132.31309601213465,164.84124802631436,0.9070549550857009,264.8379211425781,483.4390869140625,158.84227644463047,125.2811633316801,28.73946035610806,12.915032386779785,0.0
