id,mjd,mag,magerr,limiting_mag,filter,instrument_name,instrument_id,magsys,origin,altdata,ra,dec,ra_unc,dec_unc,created_at,UTC,owner,streams,flux,fluxerr,snr
694003425,60729.25754630007,21.21473814990712,0.27879159497374545,20.4688,ztfr,ZTF,1,ab,fp,,,,,,2025-05-09T20:15:15.076592,2025-02-23T06:10:52Z,ayh24,,11.860547578809463,3.045510467706016,3.8944366484950024
694003459,60759.30984950019,20.951688854800338,0.2766354310335256,20.1913,ztfr,ZTF,1,ab,fp,,,,,,2025-05-09T20:15:15.076912,2025-03-25T07:26:10Z,ayh24,,15.112087450053776,3.850418552168722,3.9247908364512725
695812368,60809.893,,,21.70707734633396,sdssg,IOO,33,ab,LT_IOO_PIPE,[object Object],,,,,2025-05-14T21:36:09.312115,2025-05-14T21:25:55Z,khinds,,,7.536488858798014,
695812372,60809.900486,,,21.759922533903477,sdssr,IOO,33,ab,LT_IOO_PIPE,[object Object],,,,,2025-05-14T21:51:10.112706,2025-05-14T21:36:41Z,khinds,,,7.178455069398839,
697218523,60815.218697799835,,,21.7,sdssg,SEDM,,7.585775750291834
697216362,60815.21869779984,,,21.381466628933104,sdssg,SEDM,,10.172163882521968
697219313,60815.2234463999,,,20.561930972820264,sdssr,SEDM,,21.638522873057724
697225296,60815.223446399905,,,21.299999999999997,sdssr,SEDM,,10.964781961431868
701971731,60816.157976,21.93,0.12,25,sdssr,Deveny+LMI,6.137620051647936,0.6783548369945225
701971732,60816.160357,21.63,0.11,25,sdssi,Deveny+LMI,8.090958991783822,0.8197253487503329
