wavelength flux fluxe
4344.9798 1.133346e+00 1.241925e+00
4346.6667 3.755433e+00 1.264843e+00
4348.3536 3.394533e+00 1.188458e+00
4350.0405 3.140179e+00 1.164798e+00
4351.7274 3.194974e+00 1.257678e+00
4353.4143 2.727099e+00 1.244595e+00
4355.1012 2.619551e+00 1.253760e+00
4356.7881 4.988122e+00 1.281402e+00
4358.4750 1.070225e+00 1.258055e+00
4360.1619 3.307168e+00 1.255647e+00
4361.8488 4.358008e+00 1.246959e+00
4363.5356 2.134104e+00 1.234690e+00
4365.2225 5.835591e-01 1.227468e+00
4366.9094 5.368164e+00 1.264148e+00
4368.5963 4.354517e+00 1.258095e+00
4370.2832 3.318775e+00 1.242143e+00
4371.9701 2.537447e+00 1.218428e+00
4373.6570 2.938995e+00 1.221880e+00
4375.3439 3.488735e+00 1.225756e+00
4377.0308 4.041036e+00 1.226339e+00
4378.7177 2.584649e+00 1.207071e+00
4380.4046 1.087955e+00 1.194695e+00
4382.0915 3.781426e+00 1.194389e+00
4383.7783 2.960928e+00 1.120252e+00
4385.4652 4.287198e+00 1.169327e+00
4387.1521 3.270505e+00 1.187036e+00
4388.8390 1.917302e+00 1.173602e+00
4390.5259 2.756611e+00 1.180187e+00
4392.2128 4.184604e+00 1.179249e+00
4393.8997 2.956577e+00 1.182563e+00
4395.5866 2.687725e+00 1.183467e+00
4397.2735 4.238194e+00 1.375741e+00
4398.9604 4.205321e+00 1.380254e+00
4400.6473 2.316320e+00 1.360996e+00
4402.3341 4.024425e+00 1.377629e+00
4404.0210 2.429298e+00 1.366579e+00
4405.7079 4.781961e+00 1.241872e+00
4407.3948 5.053824e+00 1.306220e+00
4409.0817 3.572849e+00 1.372772e+00
4412.4555 1.894661e+00 1.346420e+00
4414.1424 1.737352e+00 1.163721e+00
4415.8293 2.564850e+00 1.164538e+00
4417.5162 3.849327e+00 1.162290e+00
4419.2031 4.272928e+00 1.166091e+00
4420.8899 4.419169e+00 1.162107e+00
4422.5768 3.856261e+00 1.160983e+00
4424.2637 5.183935e+00 1.171562e+00
4425.9506 3.333385e+00 1.142590e+00
4427.6375 4.975824e+00 1.154155e+00
4429.3244 3.462340e+00 1.135338e+00
4431.0113 2.865102e+00 1.142792e+00
4432.6982 2.672339e+00 1.129102e+00
4434.3851 4.265974e+00 1.108504e+00
4436.0720 2.949644e+00 1.054785e+00
4437.7589 4.417247e+00 1.139850e+00
4439.4457 3.384310e+00 1.131157e+00
4441.1326 1.920988e+00 1.111306e+00
4442.8195 3.296642e+00 1.129980e+00
4444.5064 2.709388e+00 1.111402e+00
4446.1933 -4.620210e-01 1.118584e+00
4447.8802 2.192267e+00 1.124478e+00
4449.5671 2.877447e+00 1.108232e+00
4451.2540 2.098955e+00 1.097258e+00
4452.9409 1.716888e+00 1.105632e+00
4454.6278 3.351849e+00 1.107327e+00
4456.3147 4.161891e-01 1.084478e+00
4458.0016 2.069645e+00 1.085124e+00
4459.6884 2.496253e+00 1.087301e+00
4461.3753 3.103509e+00 1.081476e+00
4463.0622 4.457445e+00 1.100048e+00
4464.7491 2.488965e+00 1.081619e+00
4466.4360 5.767263e+00 1.106563e+00
4468.1229 4.243268e+00 1.008257e+00
4469.8098 2.760203e+00 1.042913e+00
4471.4967 3.345219e+00 1.076638e+00
4473.1836 3.904098e+00 1.076998e+00
4474.8705 3.394212e+00 1.075954e+00
4476.5574 2.471487e+00 1.066100e+00
4478.2442 2.468290e+00 1.065234e+00
4479.9311 1.213504e+00 1.046274e+00
4481.6180 1.306924e+00 1.051261e+00
4483.3049 1.449855e+00 9.847535e-01
4484.9918 4.019069e+00 1.057625e+00
4486.6787 4.211834e-01 1.040349e+00
4488.3656 3.339077e+00 1.002928e+00
4490.0525 3.069951e+00 1.014841e+00
4491.7394 3.440310e+00 1.060339e+00
4493.4263 3.384853e+00 1.054937e+00
4495.1132 1.560921e+00 1.050567e+00
4496.8000 3.792876e+00 1.061754e+00
4498.4869 4.046817e+00 1.048494e+00
4500.1738 3.565460e+00 1.045401e+00
4501.8607 2.567624e+00 1.047101e+00
4503.5476 1.893207e+00 1.032559e+00
4505.2345 2.529558e+00 1.032644e+00
4506.9214 4.627108e+00 1.053531e+00
4508.6083 4.052017e+00 1.039191e+00
4510.2952 3.923887e+00 1.035434e+00
4511.9821 1.265297e+00 1.020043e+00
4513.6690 2.593880e+00 1.025859e+00
4515.3559 3.975801e+00 1.032529e+00
4517.0427 2.789879e+00 1.014103e+00
4518.7296 1.894888e+00 1.011012e+00
4520.4165 3.404566e+00 1.024051e+00
4522.1034 2.256732e+00 1.015670e+00
4523.7903 2.550253e+00 1.010454e+00
4525.4772 3.078882e+00 1.019747e+00
4527.1641 2.598066e+00 2.786291e+00
4528.8510 4.206563e+00 2.771825e+00
4530.5379 3.614517e+00 2.701285e+00
4532.2248 2.520778e+00 2.680386e+00
4533.9117 3.150792e+00 2.650081e+00
4535.5985 2.020285e+00 2.698276e+00
4537.2854 4.335104e-01 2.675352e+00
4538.9723 2.083340e+00 2.658134e+00
4540.6592 2.646091e+00 2.121371e+00
4542.3461 3.061857e+00 2.089500e+00
4544.0330 1.979084e+00 2.648921e+00
4545.7199 2.780412e+00 2.590575e+00
4547.4068 1.039410e+00 2.552558e+00
4549.0937 1.809781e+00 2.551059e+00
4550.7806 1.926734e+00 2.556096e+00
4552.4675 2.836440e+00 2.485057e+00
4554.1543 3.854304e+00 2.572741e+00
4555.8412 2.994274e+00 2.540673e+00
4557.5281 2.426961e+00 2.476411e+00
4559.2150 4.005514e+00 2.526057e+00
4560.9019 1.447128e+00 2.535223e+00
4562.5888 4.270831e+00 2.351264e+00
4564.2757 3.183603e+00 2.458428e+00
4565.9626 3.329529e+00 2.400840e+00
4567.6495 3.386134e+00 2.388650e+00
4569.3364 3.821377e+00 2.457363e+00
4571.0233 4.394633e+00 2.524151e+00
4572.7102 4.072113e+00 2.330449e+00
4574.3970 2.444571e+00 2.384011e+00
4576.0839 3.101928e+00 2.331300e+00
4577.7708 3.814391e+00 2.300544e+00
4579.4577 3.805838e+00 2.328089e+00
4581.1446 2.930244e+00 2.331006e+00
4582.8315 2.871801e+00 2.327711e+00
4584.5184 2.370281e+00 2.277052e+00
4586.2053 3.352640e+00 2.143464e+00
4587.8922 4.295306e+00 1.700236e+00
4589.5791 3.627015e+00 2.041081e+00
4591.2660 3.887457e+00 2.211203e+00
4592.9528 8.838511e-01 2.185446e+00
4594.6397 2.603777e+00 2.164732e+00
4596.3266 2.507095e+00 2.159626e+00
4598.0135 1.887883e+00 2.182336e+00
4599.7004 3.758349e+00 2.151159e+00
4601.3873 3.439188e+00 2.166302e+00
4603.0742 1.670053e+00 2.123456e+00
4604.7611 4.179127e+00 2.178128e+00
4606.4480 1.807893e+00 2.157532e+00
4608.1349 3.137930e+00 2.107426e+00
4609.8218 3.422007e+00 2.092935e+00
4611.5086 4.303877e+00 2.079771e+00
4613.1955 3.536969e+00 2.037253e+00
4614.8824 2.300974e+00 2.073294e+00
4616.5693 3.245165e+00 2.064829e+00
4618.2562 3.595564e+00 2.021363e+00
4619.9431 3.382013e+00 2.028305e+00
4621.6300 2.349721e+00 2.032543e+00
4623.3169 2.948279e+00 2.022285e+00
4625.0038 1.628502e+00 1.986907e+00
4626.6907 3.129299e+00 1.961984e+00
4628.3776 3.153728e+00 1.954553e+00
4630.0644 1.456509e+00 1.959618e+00
4631.7513 2.417579e+00 1.939517e+00
4633.4382 2.770182e+00 1.620314e+00
4635.1251 9.695853e-01 1.548384e+00
4636.8120 2.829970e+00 1.925886e+00
4638.4989 2.022354e+00 1.937681e+00
4640.1858 1.856656e+00 1.915093e+00
4641.8727 1.310345e+00 1.897767e+00
4643.5596 2.248011e+00 1.865396e+00
4645.2465 2.014491e+00 1.842995e+00
4646.9334 2.978421e+00 1.847032e+00
4648.6203 2.699176e+00 1.847210e+00
4650.3071 3.556168e+00 1.844943e+00
4651.9940 1.563850e+00 1.851488e+00
4653.6809 1.186296e+00 1.808175e+00
4655.3678 3.119878e+00 1.875395e+00
4657.0547 2.128503e+00 1.821147e+00
4658.7416 1.258677e+00 1.841959e+00
4660.4285 1.677272e+00 1.784327e+00
4662.1154 4.009143e+00 1.776565e+00
4663.8023 1.763068e+00 1.772856e+00
4665.4892 1.667160e+00 1.810098e+00
4667.1761 2.942386e+00 1.750417e+00
4668.8629 3.989408e+00 1.715781e+00
4670.5498 1.728683e+00 1.700642e+00
4672.2367 1.658766e+00 1.673798e+00
4673.9236 2.473283e+00 1.704957e+00
4675.6105 3.952318e+00 1.731513e+00
4677.2974 2.750106e+00 1.720339e+00
4678.9843 3.235705e+00 1.657726e+00
4680.6712 2.511261e+00 1.676781e+00
4682.3581 1.451440e+00 1.479700e+00
4684.0450 2.282285e+00 1.275467e+00
4685.7319 1.301575e+00 1.568761e+00
4687.4187 2.497808e+00 1.669958e+00
4689.1056 1.775055e+00 1.631527e+00
4690.7925 2.468254e+00 1.598924e+00
4692.4794 2.701377e+00 1.614249e+00
4694.1663 3.713316e+00 1.592193e+00
4695.8532 1.918541e+00 1.591946e+00
4697.5401 2.620809e+00 1.627403e+00
4699.2270 2.097711e+00 1.595277e+00
4700.9139 3.211579e+00 2.118259e+00
4702.6008 2.645056e+00 2.066319e+00
4704.2877 2.265740e+00 2.046256e+00
4705.9746 2.471595e+00 2.024317e+00
4707.6614 7.531466e-01 2.033795e+00
4709.3483 2.100910e+00 2.019750e+00
4711.0352 2.985768e+00 2.043032e+00
4712.7221 7.907004e-01 2.002345e+00
4714.4090 1.544292e+00 1.977505e+00
4716.0959 4.694755e-01 1.968935e+00
4717.7828 2.546355e+00 1.543106e+00
4719.4697 2.852522e+00 1.544713e+00
4721.1566 3.046197e+00 1.521478e+00
4722.8435 3.538556e+00 1.527244e+00
4724.5304 1.991677e+00 1.496266e+00
4726.2172 2.288731e+00 1.502123e+00
4727.9041 2.783817e+00 1.490339e+00
4729.5910 5.658056e-01 1.435604e+00
4731.2779 2.272754e+00 1.446545e+00
4732.9648 1.526801e+00 1.358552e+00
4734.6517 2.555764e+00 1.104522e+00
4736.3386 2.397544e+00 1.331486e+00
4738.0255 2.520589e+00 1.478179e+00
4739.7124 1.821075e+00 1.414048e+00
4741.3993 1.567999e+00 1.428312e+00
4743.0862 1.621635e+00 1.427040e+00
4744.7730 2.720106e+00 1.510447e+00
4746.4599 2.355595e+00 1.406980e+00
4748.1468 1.115240e+00 1.380319e+00
4749.8337 1.703214e+00 1.382578e+00
4751.5206 2.260515e+00 1.415702e+00
4753.2075 3.144766e+00 1.403183e+00
4754.8944 1.789097e+00 1.394886e+00
4756.5813 2.465056e+00 1.376723e+00
4758.2682 4.721135e-01 1.376176e+00
4759.9551 1.137485e+00 1.391137e+00
4761.6420 1.559434e+00 1.350125e+00
4763.3289 2.321328e+00 1.393555e+00
4765.0157 1.650228e+00 1.340633e+00
4766.7026 2.375223e+00 1.328994e+00
4768.3895 1.161835e+00 1.325166e+00
4770.0764 2.653734e+00 1.316288e+00
4771.7633 3.122757e+00 1.316193e+00
4773.4502 1.419273e+00 1.308109e+00
4775.1371 2.466861e+00 1.310943e+00
4776.8240 2.136311e+00 1.300555e+00
4778.5109 6.823864e-01 1.312234e+00
4780.1978 2.953204e+00 1.317546e+00
4781.8847 1.835951e+00 1.282131e+00
4783.5715 3.245120e+00 1.303918e+00
4785.2584 1.950131e+00 1.017648e+00
4786.9453 1.364674e+00 1.111611e+00
4788.6322 2.226429e+00 1.290916e+00
4790.3191 1.926678e+00 1.275388e+00
4792.0060 2.345880e+00 1.246124e+00
4793.6929 2.589245e+00 1.252042e+00
4795.3798 1.773957e+00 1.236460e+00
4797.0667 1.364793e+00 1.228390e+00
4798.7536 1.417142e+00 1.236730e+00
4800.4405 2.282075e+00 1.236893e+00
4802.1273 1.920216e+00 1.227922e+00
4803.8142 2.940295e+00 1.242903e+00
4805.5011 1.899952e+00 1.237274e+00
4807.1880 2.867118e+00 1.201814e+00
4808.8749 2.811187e+00 1.225596e+00
4810.5618 2.207816e+00 1.181843e+00
4812.2487 8.894946e-01 1.200380e+00
4813.9356 1.626604e+00 1.199709e+00
4815.6225 2.151334e+00 1.171022e+00
4817.3094 2.093527e+00 1.188827e+00
4818.9963 3.135798e+00 1.194228e+00
4820.6832 2.111715e+00 1.167657e+00
4822.3700 3.585745e+00 1.171649e+00
4824.0569 5.018215e-01 1.135365e+00
4825.7438 1.003810e+00 1.118417e+00
4827.4307 1.882509e+00 1.119236e+00
4829.1176 1.848560e+00 1.133022e+00
4830.8045 1.922424e+00 1.146982e+00
4832.4914 1.764811e+00 1.161935e+00
4834.1783 1.992967e+00 1.128991e+00
4835.8652 2.247394e+00 1.138865e+00
4837.5521 2.150121e+00 9.335385e-01
4839.2390 3.307864e+00 9.738198e-01
4840.9258 2.053564e+00 1.112473e+00
4842.6127 1.445532e+00 1.140221e+00
4844.2996 2.412725e+00 1.105590e+00
4845.9865 1.688597e+00 1.085585e+00
4847.6734 1.463680e+00 1.112344e+00
4849.3603 1.658452e+00 1.087586e+00
4851.0472 1.739530e+00 1.092487e+00
4852.7341 2.819219e+00 1.103977e+00
4854.4210 3.135459e+00 1.090186e+00
4856.1079 2.164159e+00 1.085318e+00
4857.7948 2.037338e+00 1.056000e+00
4859.4816 2.540005e+00 1.059909e+00
4861.1685 2.162141e+00 1.070041e+00
4862.8554 1.654495e+00 1.076648e+00
4864.5423 2.040592e+00 1.056122e+00
4866.2292 1.994980e+00 1.051490e+00
4867.9161 3.106787e+00 1.070813e+00
4869.6030 1.406127e+00 1.040814e+00
4871.2899 2.737134e+00 1.014877e+00
4872.9768 8.234312e-01 1.039328e+00
4874.6637 2.371781e+00 1.030210e+00
4876.3506 2.000968e+00 1.070210e+00
4878.0374 3.390731e+00 1.087098e+00
4879.7243 3.096770e+00 1.064923e+00
4881.4112 3.100046e+00 1.053993e+00
4883.0981 2.064161e+00 1.048791e+00
4884.7850 2.908464e+00 1.041850e+00
4886.4719 3.423669e+00 1.050049e+00
4888.1588 2.971126e+00 7.187898e-01
4889.8457 2.406718e+00 7.121999e-01
4891.5326 3.854205e+00 7.123679e-01
4893.2195 2.874716e+00 7.049536e-01
4894.9064 3.224236e+00 7.013953e-01
4896.5933 3.520035e+00 6.951974e-01
4898.2801 3.227939e+00 6.918980e-01
4899.9670 3.677204e+00 6.884947e-01
4901.6539 2.888135e+00 6.803165e-01
4903.3408 2.498005e+00 9.904382e-01
4905.0277 2.872827e+00 9.915371e-01
4906.7146 2.479662e+00 9.748465e-01
4908.4015 2.306885e+00 9.607039e-01
4910.0884 2.217258e+00 9.495384e-01
4911.7753 1.664174e+00 9.778621e-01
4913.4622 1.684487e+00 9.453023e-01
4915.1491 1.470134e+00 9.377274e-01
4916.8359 2.137411e+00 9.508401e-01
4918.5228 1.733974e+00 9.389176e-01
4920.2097 2.528803e+00 9.126793e-01
4921.8966 1.955435e+00 9.460654e-01
4923.5835 2.124057e+00 9.385396e-01
4925.2704 2.516513e+00 9.332783e-01
4926.9573 1.781098e+00 9.287991e-01
4928.6442 2.136873e+00 9.138328e-01
4930.3311 1.953618e+00 9.197345e-01
4932.0180 1.626718e+00 8.846249e-01
4933.7049 1.672634e+00 9.351426e-01
4935.3917 1.821532e+00 9.102555e-01
4937.0786 2.109938e+00 9.040578e-01
4938.7655 1.785551e+00 9.079336e-01
4940.4524 1.902808e+00 9.123477e-01
4942.1393 2.135665e+00 8.846955e-01
4943.8262 1.178059e+00 9.020343e-01
4945.5131 2.730086e+00 8.976391e-01
4947.2000 1.656809e+00 8.858629e-01
4948.8869 2.200507e+00 8.270439e-01
4950.5738 1.667008e+00 7.262290e-01
4952.2607 2.563232e+00 8.631964e-01
4953.9476 2.426745e+00 9.577099e-01
4955.6344 1.767231e+00 9.814847e-01
4957.3213 1.513385e+00 9.521357e-01
4959.0082 1.980590e+00 1.131345e+00
4960.6951 1.152083e+00 1.101123e+00
4962.3820 2.221691e+00 1.085278e+00
4964.0689 1.002124e+00 1.088733e+00
4965.7558 1.932266e+00 1.077346e+00
4967.4427 3.233038e+00 1.092873e+00
4969.1296 2.675869e+00 1.099110e+00
4970.8165 7.278138e-01 1.061274e+00
4972.5034 1.998963e+00 9.288346e-01
4974.1902 2.025652e+00 9.935209e-01
4975.8771 2.620246e+00 1.086325e+00
4977.5640 1.687901e+00 1.075506e+00
4979.2509 1.687349e+00 1.081576e+00
4980.9378 2.372208e+00 1.084588e+00
4982.6247 9.749954e-01 1.055595e+00
4984.3116 1.587752e+00 1.058372e+00
4985.9985 2.357720e+00 1.060410e+00
4987.6854 1.706338e+00 1.065885e+00
4989.3723 2.067995e+00 1.059370e+00
4991.0592 1.646517e+00 1.049517e+00
4992.7460 1.963273e+00 1.047228e+00
4994.4329 2.402134e+00 1.030149e+00
4996.1198 1.372954e+00 1.028046e+00
4997.8067 -2.220185e-01 1.021989e+00
4999.4936 1.592669e+00 1.017402e+00
5001.1805 3.602889e+00 1.037719e+00
5002.8674 1.101104e+00 1.045585e+00
5004.5543 2.070994e+00 1.023958e+00
5006.2412 2.257398e+00 1.035603e+00
5007.9281 1.753049e+00 9.709846e-01
5009.6150 1.919630e+00 9.367731e-01
5011.3019 1.244768e+00 1.010013e+00
5012.9887 2.292578e+00 1.230493e+00
5014.6756 1.681995e+00 1.206819e+00
5016.3625 3.275254e+00 1.233541e+00
5018.0494 1.974837e+00 1.111856e+00
5019.7363 2.856479e+00 1.049306e+00
5021.4232 1.772630e+00 1.212120e+00
5023.1101 1.485033e+00 1.220244e+00
5024.7970 1.842584e+00 1.198657e+00
5026.4839 9.989933e-01 1.187665e+00
5028.1708 1.188889e+00 1.208017e+00
5029.8577 1.634918e+00 9.834504e-01
5031.5445 2.043374e+00 9.737732e-01
5033.2314 1.421736e+00 9.850974e-01
5034.9183 1.982551e+00 9.864856e-01
5036.6052 1.785025e+00 9.685017e-01
5038.2921 1.701079e+00 9.596827e-01
5039.9790 8.778032e-01 9.781042e-01
5041.6659 2.192984e+00 9.722337e-01
5043.3528 1.017367e+00 9.587093e-01
5045.0397 1.761859e+00 9.645777e-01
5046.7266 2.288819e+00 1.174217e+00
5048.4135 9.353594e-01 1.151850e+00
5050.1003 1.623218e+00 1.148004e+00
5051.7872 3.025929e+00 1.156396e+00
5053.4741 3.709470e+00 1.184465e+00
5056.8479 7.109012e-01 1.149871e+00
5058.5348 1.414109e+00 1.147549e+00
5060.2217 2.554013e+00 1.148398e+00
5061.9086 1.390938e+00 1.147258e+00
5063.5955 1.341273e+00 1.117322e+00
5065.2824 1.525683e+00 9.693277e-01
5066.9693 1.553730e+00 1.002471e+00
5068.6562 1.291879e+00 1.090937e+00
5070.3430 2.531074e+00 1.051329e+00
5072.0299 1.258297e+00 1.096773e+00
5073.7168 1.091468e+00 1.137469e+00
5075.4037 1.800753e+00 1.091344e+00
5077.0906 1.572471e+00 1.106544e+00
5078.7775 1.697986e+00 1.111629e+00
5080.4644 2.036918e+00 1.111464e+00
5082.1513 9.112828e-01 1.090647e+00
5083.8382 2.129171e+00 1.117230e+00
5085.5251 2.357029e+00 1.111854e+00
5087.2120 2.087800e+00 1.096448e+00
5088.8988 2.245657e+00 1.129946e+00
5090.5857 1.706917e+00 1.095588e+00
5092.2726 1.149781e+00 1.079906e+00
5093.9595 1.960805e+00 1.082339e+00
5095.6464 2.123852e+00 1.073484e+00
5097.3333 2.027680e+00 1.075387e+00
5100.7071 2.090880e+00 1.086522e+00
5102.3940 2.304925e+00 1.066093e+00
5104.0809 1.804391e+00 1.081959e+00
5105.7678 2.394108e+00 1.073543e+00
5107.4546 2.936393e+00 1.062468e+00
5109.1415 1.010464e+00 1.064138e+00
5110.8284 8.253052e-01 1.064716e+00
5112.5153 2.744696e+00 9.725747e-01
5114.2022 2.032364e+00 8.895855e-01
5115.8891 1.676586e+00 1.014078e+00
5117.5760 1.240613e+00 1.060833e+00
5119.2629 6.468542e-01 1.049406e+00
5120.9498 2.133449e+00 1.021509e+00
5122.6367 2.548551e+00 1.029267e+00
5124.3236 1.336324e+00 1.026457e+00
5126.0104 2.487060e+00 1.038254e+00
5127.6973 9.985747e-01 1.009885e+00
5129.3842 1.643877e+00 1.040258e+00
5131.0711 1.574566e+00 1.022560e+00
5132.7580 1.619052e+00 9.630146e-01
5134.4449 2.512522e+00 9.814817e-01
5136.1318 7.911696e-01 1.021991e+00
5137.8187 5.670742e-02 1.013956e+00
5139.5056 1.659295e+00 1.019464e+00
5141.1925 1.269427e+00 1.019905e+00
5142.8794 2.267851e+00 1.003210e+00
5144.5663 1.246833e+00 1.006464e+00
5146.2531 1.535032e+00 1.008985e+00
5147.9400 2.307725e+00 1.007579e+00
5149.6269 2.004068e+00 9.960523e-01
5151.3138 1.799828e+00 1.006401e+00
5153.0007 1.645255e+00 1.000102e+00
5154.6876 1.462702e+00 9.931898e-01
5156.3745 1.557021e+00 9.863839e-01
5158.0614 9.954486e-01 9.922306e-01
5159.7483 1.915534e+00 9.920088e-01
5161.4352 1.741909e+00 9.844848e-01
5163.1221 1.271910e+00 9.313595e-01
5164.8089 2.156272e+00 8.071977e-01
5166.4958 2.623656e+00 8.949863e-01
5168.1827 9.880402e-01 9.679062e-01
5169.8696 1.926366e+00 9.811729e-01
5171.5565 1.387047e+00 9.826091e-01
5173.2434 1.987188e+00 9.540261e-01
5174.9303 1.236322e+00 9.488175e-01
5176.6172 1.378284e+00 9.884564e-01
5178.3041 8.069141e-01 9.827784e-01
5179.9910 9.711798e-01 9.407249e-01
5181.6779 8.024584e-01 9.280601e-01
5183.3647 1.483989e+00 9.420751e-01
5185.0516 1.929007e+00 9.378796e-01
5186.7385 2.260756e+00 9.577296e-01
5188.4254 1.622950e+00 9.423501e-01
5190.1123 1.569215e+00 9.550048e-01
5191.7992 1.564203e+00 9.587353e-01
5193.4861 2.472282e+00 9.556564e-01
5195.1730 -1.008082e-01 9.711739e-01
5196.8599 2.293317e+00 1.008294e+00
5198.5468 1.676735e+00 9.840565e-01
5200.2337 1.489305e+00 9.303493e-01
5201.9206 1.689964e+00 9.439506e-01
5203.6074 1.683354e+00 9.386949e-01
5205.2943 1.820156e+00 9.269753e-01
5206.9812 8.285628e-01 9.214590e-01
5208.6681 2.166889e+00 9.225055e-01
5210.3550 2.652346e+00 9.313526e-01
5212.0419 1.670880e+00 9.308488e-01
5213.7288 1.458645e+00 9.132625e-01
5215.4157 2.107657e+00 7.897458e-01
5217.1026 1.339822e+00 8.045019e-01
5218.7895 2.020264e+00 9.149871e-01
5220.4764 8.059285e-01 9.013710e-01
5222.1632 8.036453e-01 9.019486e-01
5223.8501 2.227197e+00 9.043100e-01
5225.5370 1.836276e+00 9.116353e-01
5227.2239 8.896299e-01 9.139156e-01
5228.9108 1.442555e+00 9.090363e-01
5230.5977 1.231897e+00 8.873954e-01
5232.2846 1.144023e+00 8.935820e-01
5233.9715 1.689006e+00 8.845307e-01
5235.6584 1.543956e+00 8.976579e-01
5237.3453 1.847900e+00 8.909471e-01
5239.0322 1.213317e+00 8.954287e-01
5240.7190 1.627960e+00 8.946239e-01
5242.4059 1.784903e+00 8.749806e-01
5244.0928 1.144568e+00 8.668886e-01
5245.7797 1.639826e+00 8.784742e-01
5247.4666 1.915252e+00 8.580090e-01
5249.1535 1.872498e+00 8.608674e-01
5250.8404 1.323504e+00 8.788258e-01
5252.5273 1.596130e+00 8.813610e-01
5254.2142 1.919168e+00 8.791988e-01
5255.9011 1.006605e+00 8.710688e-01
5257.5880 1.868811e+00 8.588898e-01
5259.2749 1.844041e+00 8.573103e-01
5260.9617 2.057582e+00 8.647401e-01
5262.6486 1.253119e+00 8.449042e-01
5264.3355 2.503518e+00 8.463032e-01
5266.0224 1.974284e+00 8.419726e-01
5267.7093 1.738601e+00 7.183529e-01
5269.3962 1.179095e+00 6.642999e-01
5271.0831 1.352203e+00 8.223152e-01
5272.7700 1.844757e+00 8.483169e-01
5274.4569 1.800183e+00 8.461900e-01
5276.1438 1.208278e+00 8.396987e-01
5277.8307 1.669303e+00 8.375164e-01
5279.5175 1.910847e+00 8.262913e-01
5281.2044 1.161396e+00 8.383023e-01
5282.8913 2.045097e+00 8.341276e-01
5284.5782 2.047332e+00 8.304096e-01
5286.2651 1.736787e+00 8.343819e-01
5287.9520 8.720002e-01 8.246498e-01
5289.6389 2.296261e+00 8.257289e-01
5291.3258 1.106237e+00 8.288070e-01
5293.0127 2.140065e+00 8.262984e-01
5294.6996 2.010466e+00 8.183544e-01
5296.3865 2.633933e+00 8.261749e-01
5298.0733 1.294307e+00 8.167813e-01
5299.7602 1.241152e+00 8.203664e-01
5301.4471 1.278548e+00 8.171371e-01
5303.1340 1.015240e+00 8.156121e-01
5304.8209 1.148781e+00 8.113057e-01
5306.5078 1.325429e+00 8.078784e-01
5308.1947 1.602097e+00 8.082265e-01
5309.8816 2.269607e+00 8.125278e-01
5311.5685 6.571386e-01 8.116995e-01
5313.2554 1.199290e+00 8.026338e-01
5314.9423 1.401133e+00 8.068912e-01
5316.6292 2.601534e+00 8.212446e-01
5318.3160 8.809944e-01 8.133617e-01
5320.0029 8.753688e-01 8.001952e-01
5321.6898 7.127373e-01 6.620506e-01
5323.3767 1.180751e+00 6.645536e-01
5325.0636 1.150098e+00 6.716162e-01
5326.7505 1.587181e+00 6.821359e-01
5328.4374 1.500358e+00 6.896169e-01
5330.1243 8.760140e-01 6.755516e-01
5331.8112 8.191290e-01 6.710444e-01
5333.4981 7.107631e-01 6.598318e-01
5335.1850 1.326049e+00 8.003022e-01
5336.8718 1.379369e+00 7.951062e-01
5338.5587 1.889857e+00 7.816079e-01
5340.2456 5.342927e-01 7.698685e-01
5341.9325 1.949034e-01 7.352700e-01
5343.6194 1.035577e+00 7.356156e-01
5345.3063 1.934423e+00 7.633375e-01
5346.9932 1.782308e+00 7.855828e-01
5348.6801 1.661397e+00 7.646768e-01
5350.3670 1.985018e+00 9.690002e-01
5352.0539 9.653823e-01 9.555074e-01
5353.7408 2.184399e+00 9.739587e-01
5355.4276 1.586095e+00 9.611784e-01
5357.1145 1.322899e+00 9.876995e-01
5358.8014 1.001043e+00 9.805442e-01
5360.4883 2.143875e+00 9.689059e-01
5362.1752 1.586233e+00 9.744497e-01
5363.8621 1.447944e+00 9.669285e-01
5365.5490 1.323017e+00 9.676253e-01
5367.2359 1.728633e+00 9.718672e-01
5368.9228 8.913272e-01 7.703996e-01
5370.6097 1.502322e+00 7.608738e-01
5372.2966 1.808448e+00 7.687029e-01
5373.9834 1.716260e+00 7.612412e-01
5375.6703 8.137630e-01 7.567600e-01
5377.3572 1.623357e+00 7.659797e-01
5379.0441 1.020790e+00 6.695540e-01
5380.7310 1.492751e+00 6.705582e-01
5382.4179 1.332637e+00 7.578011e-01
5384.1048 1.783487e+00 7.571681e-01
5385.7917 6.112080e-01 7.509502e-01
5387.4786 -1.899552e-02 7.558004e-01
5389.1655 1.199899e-01 7.560741e-01
5390.8524 3.048559e-01 7.440100e-01
5392.5393 1.520423e+00 7.637794e-01
5394.2261 1.459427e+00 7.474150e-01
5395.9130 1.728052e+00 7.446221e-01
5397.5999 5.772032e-01 7.489440e-01
5399.2868 2.615948e+00 7.536689e-01
5400.9737 1.417433e+00 7.341558e-01
5402.6606 9.264336e-01 7.458578e-01
5404.3475 1.774433e+00 7.416228e-01
5406.0344 8.354945e-01 7.374628e-01
5407.7213 1.786124e+00 7.390985e-01
5409.4082 1.708019e+00 7.340288e-01
5411.0951 1.786098e+00 7.456443e-01
5412.7819 1.472348e+00 7.353113e-01
5414.4688 1.508879e+00 7.316047e-01
5416.1557 2.346109e+00 6.972823e-01
5417.8426 1.528276e+00 6.763279e-01
5419.5295 2.771886e+00 7.357792e-01
