t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
772988379.995,772988590.995,772988482.4179693,772988382.969,772988588.008,0.2463132617362624,0.060902752625115755,5.074053191767005e-17,1.2545967040773846e-17,21.601280511776295,0.23989013821781313,0.30838362217563997,0.19108783604075336,0.0634670861884522,3.936409422439519e-17,1.3074219754821154e-17,21.876917394195477,0.31137114228920026,0.43827937568567776,0.4442958390734453,0.05065372414935966,9.152494284912972e-17,1.043466717476809e-17,20.960819385004417,0.11722174834821786,0.13142672379928655,65.0,76.93460530734802,70.0,59.312826340245394,173.16076033435502,34.282813624661834,43.845690327884604,0.8450545177878216,477.1076354980469,438.44140625,86.15874399373054,269.1433466306325,8.04353273497468,15.030769348144531,0.0
