t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
820870718.995,820870835.995,820870776.5517714,820870721.52,820870833.895,0.25812498101776427,0.07177109694872705,5.3173746089659436e-17,1.4784845971437772e-17,21.550424907342688,0.2663677882973232,0.353728970308687,0.23751069748276907,0.07317168633254913,4.8927203681450427e-17,1.507336738450512e-17,21.640792062433462,0.29158363434869017,0.3998562639726302,0.39059759533807026,0.062020372949223176,8.046310463964247e-17,1.2776196827539974e-17,21.100676086789775,0.1600055638697171,0.18773027819618093,35.0,39.663440537211706,142.0,125.67614390364898,101.54553179694356,13.452002069686872,15.545290453860936,0.8825292927645894,345.9888610839844,517.60400390625,129.41369657724178,72.83016034676656,-26.978246751860055,15.085714340209961,0.0
