t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
820870718.995,820870835.995,820870770.8298,820870744.924,820870793.273,0.03286225783590825,0.0296194373311796,4.6007160970271557e-17,4.1467212263651444e-17,22.528256503044403,0.6976385123127926,2.51443622083535,0.032594676383936795,0.02967107403505077,4.563254693751151e-17,4.153950364907108e-17,22.537133316231845,0.7027563825522911,2.61807092843377,0.05476969895916579,0.025033065055687045,7.667757854283211e-17,3.504629107796187e-17,21.973649115394508,0.4086939495235242,0.6631213692214892,5.0,4.786881225401854,17.0,17.888333063462326,87.40017411764069,1.914714168644671,1.938100834137627,1.044771199321683,346.74627685546875,516.9067993164062,128.46462063603687,72.82960909465437,-26.978273664059657,11.800000190734863,0.0
